ID,fold_change,neglogp,padj,input,count
agilent_100013,11.398,10.798,0,417,83
agilent_101589,13170.994,7.263,0.017,0.1,23
agilent_10239,372.224,7.839,0.004,4,26
agilent_102644,24624.033,12.408,0,0.1,43
agilent_10341,3.775,6.938,0.035,2124,140
agilent_104204,192.157,1000,0,45,151
agilent_107117,12598.342,6.998,0.031,0.1,22
agilent_107529,36.58,1000,0,263,168
agilent_108170,16.099,12.177,0,249,70
agilent_108515,887.61,9.24,0,2,31
agilent_109516,29.655,6.907,0.038,56,29
agilent_109987,14.357,13.094,0,355,89
agilent_112066,156.178,1000,0,33,90
agilent_112839,25.389,15.477,0,203,90
agilent_114516,4.082,7.589,0.008,3493,249
agilent_116255,53.448,7.347,0.014,30,28
agilent_121197,16606.906,8.83,0,0.1,29
agilent_121626,357.907,7.578,0.008,4,25
agilent_122417,9.107,7.634,0.007,371,59
agilent_122806,14316.298,7.788,0.005,0.1,25
agilent_123887,23478.729,11.902,0,0.1,41
agilent_126053,10.582,7.795,0.005,276,51
agilent_12685,9.484,1000,0,1425,236
agilent_127197,21.596,15.353,0,236,89
agilent_127869,6.898,11.526,0,1237,149
agilent_129251,188.157,6.908,0.038,7,23
agilent_130606,192.007,15.109,0,17,57
agilent_132331,17752.21,9.347,0,0.1,31
agilent_133222,122.643,15.477,0,120,257
agilent_134645,37.443,8.257,0.002,52,34
agilent_134954,19.482,7.064,0.026,97,33
agilent_138610,10.006,8.626,0.001,372,65
agilent_139987,286.326,8.776,0.001,6,30
agilent_140119,65.02,15.654,0,96,109
agilent_141285,15.352,11.075,0,235,63
agilent_142054,5.463,6.803,0.048,933,89
agilent_146691,17752.21,9.347,0,0.1,31
agilent_149669,11.066,15.477,0,828,160
agilent_149779,199.561,1000,0,33,115
agilent_149878,715.815,7.682,0.006,2,25
agilent_15071,1259.834,6.948,0.035,1,22
agilent_150745,3378.646,1000,0,1,59
agilent_151936,30.054,15.353,0,282,148
agilent_151937,30.275,15.176,0,401,212
agilent_152040,17.18,6.835,0.045,110,33
agilent_160014,6.009,8.942,0,1115,117
agilent_160117,4.372,8.817,0,2803,214
agilent_16034,9.582,9.754,0,508,85
agilent_161014,18324.862,9.605,0,0.1,32
agilent_161116,332.138,8.567,0.001,5,29
agilent_16154,52.916,15.955,0,79,73
agilent_16209,12.6,15.477,0,709,156
agilent_162348,1030.773,10.522,0,2,36
agilent_163308,18.63,15.176,0,375,122
agilent_163419,59.31,7.666,0.007,28,29
agilent_163738,24.763,7.262,0.017,74,32
agilent_164906,34.768,8.159,0.002,56,34
agilent_165182,730.131,14.206,0,4,51
agilent_165236,12598.342,6.998,0.031,0.1,22
agilent_165905,12598.342,6.998,0.031,0.1,22
agilent_166827,14888.95,8.05,0.003,0.1,26
agilent_168576,9.417,11.124,0,675,111
agilent_171770,43.374,1000,0,606,459
agilent_174652,257.693,8,0.003,6,27
agilent_175977,87.043,10.052,0,25,38
agilent_176392,13743.646,7.526,0.009,0.1,24
agilent_176428,22.983,1000,0,446,179
agilent_177203,61.419,15.256,0,193,207
agilent_178076,14.644,15.955,0,700,179
agilent_178091,19470.166,10.118,0,0.1,34
agilent_178095,28.633,15.353,0,160,80
agilent_178608,343.591,8.826,0,5,30
agilent_179674,14.12,6.935,0.035,146,36
agilent_180309,78.089,15.051,0,308,420
agilent_181952,12.271,6.998,0.031,182,39
agilent_181953,8.753,7.411,0.012,386,59
agilent_187854,15.313,12.169,0,273,73
agilent_188119,43.169,11.665,0,65,49
agilent_18816,668.094,10.212,0,3,35
agilent_189282,57.265,7.186,0.02,27,27
agilent_190952,19470.166,10.118,0,0.1,34
agilent_191305,8.976,10.19,0,638,100
agilent_192262,591.74,9.186,0,3,31
agilent_193401,22.452,15.353,0,227,89
agilent_19497,85.03,12.547,0,33,49
agilent_195846,37.743,7.203,0.019,44,29
agilent_197005,1259.834,6.948,0.035,1,22
agilent_198635,36.102,7.152,0.022,46,29
agilent_199596,11.129,8.435,0.001,283,55
agilent_199930,10.993,7.122,0.023,224,43
agilent_20069,10.926,8.604,0.001,304,58
agilent_201184,13170.994,7.263,0.017,0.1,23
agilent_201949,6.129,7.714,0.006,897,96
agilent_20420,48.555,14.955,0,309,262
