ID,fold_change,neglogp,padj,input,count
agilent_100013,13.726,12.307,0,417,93
agilent_102275,32.004,8.58,0.001,75,39
agilent_102644,16617.667,7.7,0.006,0.1,27
agilent_102962,17.383,7.144,0.022,131,37
agilent_10341,5.679,12.753,0,2124,196
agilent_104204,262.6,15.955,0,45,192
agilent_106204,36.027,10.519,0,82,48
agilent_107529,40.953,15.176,0,263,175
agilent_108170,27.931,15.353,0,249,113
agilent_108515,1230.938,10.746,0,2,40
agilent_109987,17.857,14.612,0,355,103
agilent_110216,12.671,12.619,0,510,105
agilent_11045,4.751,7.832,0.004,1425,110
agilent_11124,18464.075,8.429,0.001,0.1,30
agilent_112066,266.703,1000,0,33,143
agilent_11266,10.942,9.187,0,405,72
agilent_112839,29.409,15.353,0,203,97
agilent_114516,4.705,11.529,0,3493,267
agilent_116255,57.444,6.961,0.033,30,28
agilent_122417,15.594,13.051,0,371,94
agilent_123887,34466.273,14.612,0,0.1,56
agilent_126053,18.063,12.506,0,276,81
agilent_126717,23.313,9.987,0,132,50
agilent_12685,12.525,1000,0,1425,290
agilent_127197,39.38,15.654,0,236,151
agilent_127869,7.563,12.983,0,1237,152
agilent_128165,21.283,7.549,0.008,107,37
agilent_128651,20310.482,9.154,0,0.1,33
agilent_130277,10.92,9.634,0,434,77
agilent_130565,23.902,8.298,0.002,103,40
agilent_130606,333.077,15.955,0,17,92
agilent_130807,7.997,7.875,0.004,608,79
agilent_131411,11.153,7.471,0.01,298,54
agilent_132087,29.712,9.045,0,87,42
agilent_133222,160.535,15.654,0,120,313
agilent_133853,8.483,9.747,0,740,102
agilent_134645,82.852,15.955,0,52,70
agilent_135562,19.129,8.793,0,148,46
agilent_135762,10.432,6.838,0.044,295,50
agilent_138610,13.898,11.446,0,372,84
agilent_140119,92.32,1000,0,96,144
agilent_140161,7.72,7.288,0.015,574,72
agilent_141285,21.476,13.756,0,235,82
agilent_142054,8.708,12.329,0,933,132
agilent_143743,17.383,7.144,0.022,131,37
agilent_144438,13.256,7.042,0.027,195,42
agilent_144773,15.506,10.08,0,258,65
agilent_144937,11.592,11.411,0,515,97
agilent_146622,8.82,9.145,0,635,91
agilent_146691,22156.89,9.874,0,0.1,36
agilent_147458,61.547,6.799,0.048,27,27
agilent_148719,14771.26,6.964,0.033,0.1,24
agilent_149669,13.826,1000,0,828,186
agilent_149779,285.354,1000,0,33,153
agilent_149903,87.461,7.025,0.028,19,27
agilent_150745,1907.954,8.632,0.001,1,31
agilent_151936,34.484,1000,0,282,158
agilent_151937,43.896,15.109,0,401,286
agilent_152040,22.94,8.399,0.001,110,41
agilent_153109,12.463,8.997,0,321,65
agilent_160014,8.225,13.316,0,1115,149
agilent_160117,6.06,14.492,0,2803,276
agilent_16034,14.66,14.507,0,508,121
agilent_161014,15386.729,7.21,0.019,0.1,25
agilent_16154,94.268,1000,0,79,121
agilent_16209,15.278,15.654,0,709,176
agilent_162348,1261.712,10.984,0,2,41
agilent_163308,28.23,15.477,0,375,172
agilent_163419,61.547,7.013,0.029,28,28
agilent_164364,292.348,10.032,0,8,38
agilent_165182,630.856,10.901,0,4,41
agilent_165852,3.868,7.828,0.004,2339,147
agilent_166306,5.966,8.158,0.002,1011,98
agilent_166829,14771.26,6.964,0.033,0.1,24
agilent_167903,9.576,9.531,0,572,89
agilent_168064,10.432,8.794,0,413,70
agilent_168161,11.741,8.452,0.001,325,62
agilent_168227,11.065,6.897,0.038,267,48
agilent_168576,13.586,1000,0,675,149
agilent_169204,13.007,6.861,0.041,194,41
agilent_171657,8.289,8.129,0.002,594,80
agilent_171770,58.805,14.955,0,606,579
agilent_172004,13.335,9.297,0,300,65
agilent_172772,12.935,8.868,0,295,62
agilent_173726,5.352,6.92,0.036,989,86
agilent_173808,200.027,10.127,0,12,39
agilent_173882,17233.137,7.944,0.003,0.1,28
agilent_174905,56.418,8.003,0.003,36,33
agilent_174958,10.324,12.869,0,775,130
agilent_176296,6.739,6.842,0.043,685,75
