ID,fold_change,neglogp,padj,input,count
agilent_102275,45.664,8.419,0.001,75,46
agilent_102435,21.921,11.191,0,377,111
agilent_104197,50.005,8.417,0.001,67,45
agilent_104859,83.172,1000,0,111,124
agilent_105317,3663.034,1000,0,5,246
agilent_10560,20102.018,6.854,0.041,0.1,27
agilent_105718,31.204,9.017,0,136,57
agilent_107529,223.922,1000,0,263,791
agilent_108088,55.55,15.176,0,193,144
agilent_108474,9.613,7.193,0.019,759,98
agilent_10960,20.578,14.955,0,1288,356
agilent_110334,10.377,7.652,0.007,739,103
agilent_110337,9.865,10.459,0,1117,148
agilent_11048,59.36,10.892,0,74,59
agilent_110572,43.813,15.256,0,243,143
agilent_11154,18.138,8.742,0.001,353,86
agilent_112066,76.708,7.125,0.022,33,34
agilent_11266,17.096,9.036,0,405,93
agilent_11270,36.979,15.353,0,302,150
agilent_11271,36.857,15.654,0,404,200
agilent_11272,46.833,1000,0,186,117
agilent_11275,29.858,10.701,0,192,77
agilent_11277,18.993,9.882,0,392,100
agilent_11278,7.327,9.522,0,1443,142
agilent_112839,172.01,15.176,0,203,469
agilent_113148,44.144,11.3,0,113,67
agilent_115324,15.249,6.949,0.033,332,68
agilent_115718,26.381,10.795,0,254,90
agilent_117669,25.281,11.684,0,321,109
agilent_119265,9.766,13.304,0,1479,194
agilent_11947,35.737,1000,0,800,384
agilent_11948,25.299,1000,0,1083,368
agilent_11949,33.038,15.353,0,320,142
agilent_12000,1191.231,11.149,0,3,48
agilent_12001,955.466,15.955,0,6,77
agilent_12004,28.89,1000,0,518,201
agilent_12005,63.244,14.01,0,93,79
agilent_12006,91.877,15.955,0,94,116
agilent_12008,28.304,15.176,0,484,184
agilent_12009,26.418,15.477,0,744,264
agilent_12010,20.525,7.016,0.028,185,51
agilent_12011,101.078,15.256,0,590,801
agilent_12012,87.367,15.654,0,196,230
agilent_12013,147.453,15.955,0,154,305
agilent_12014,18.6,14.913,0,1485,371
agilent_12015,12.42,13.103,0,1091,182
agilent_12016,12.202,1000,0,2099,344
agilent_12018,155.853,15.955,0,75,157
agilent_12019,115.215,15.654,0,221,342
agilent_12020,89.581,15.109,0,374,450
agilent_12021,29.689,15.051,0,489,195
agilent_12023,34.267,15.477,0,541,249
agilent_12024,735.76,1000,0,17,168
agilent_120967,57.81,11.888,0,85,66
agilent_121617,23.386,7.276,0.016,156,49
agilent_122606,9.988,12.818,0,1379,185
agilent_124153,35.642,7.818,0.004,94,45
agilent_125065,18.984,15.654,0,1306,333
agilent_12530,39.185,15.353,0,684,360
agilent_125546,9.54,6.819,0.044,718,92
agilent_128122,23.026,8.163,0.002,194,60
agilent_128150,18.891,7.758,0.005,268,68
agilent_129495,98.786,15,0,257,341
agilent_129884,264.304,15.955,0,40,142
agilent_130471,113.451,12.827,0,42,64
agilent_130807,27.307,15.109,0,608,223
agilent_132170,55.362,10.598,0,78,58
agilent_133222,184.268,1000,0,120,297
agilent_134645,80.179,10.944,0,52,56
agilent_135148,86.041,15.654,0,212,245
agilent_135255,29.889,12.758,0,274,110
agilent_137474,102.259,15.654,0,83,114
agilent_137727,30.972,8.412,0.001,125,52
agilent_138563,47.899,14.54,0,143,92
agilent_140151,80.408,1000,0,125,135
agilent_140734,101.255,13.334,0,50,68
agilent_141247,58.841,15.955,0,124,98
agilent_1414,34.261,8.671,0.001,113,52
agilent_142391,21.87,6.878,0.039,160,47
agilent_142983,30.536,11.675,0,217,89
agilent_143425,31.181,8.06,0.003,117,49
agilent_144936,21591.056,7.285,0.015,0.1,29
agilent_146438,25.611,10.385,0,250,86
agilent_147336,30.326,15.353,0,874,356
agilent_149779,97.013,8.949,0,33,43
agilent_149908,71.457,15.654,0,174,167
agilent_150795,36481.44,11.506,0,0.1,49
agilent_151839,20846.537,7.07,0.025,0.1,28
agilent_152078,12.837,6.945,0.033,435,75
agilent_153298,430.425,1000,0,32,185
agilent_153499,483.937,9.129,0,6,39
agilent_153821,5.814,8.833,0,1780,139
agilent_15645,22.336,8.438,0.001,220,66
agilent_157752,55.239,15.477,0,155,115
agilent_158436,2643.043,15.955,0,2,71
agilent_159126,17.174,13.618,0,776,179
agilent_15915,4.397,7.663,0.006,2201,130
agilent_16154,43.352,8.328,0.001,79,46
agilent_16209,60.381,15.051,0,709,575
agilent_16249,55.174,14.103,0,112,83
agilent_16305,46.532,9.053,0,80,50
agilent_166869,41.387,1000,0,340,189
agilent_167207,11.982,8.825,0,727,117
agilent_1683,18.582,12.419,0,609,152
agilent_169922,46.626,15.477,0,198,124
agilent_171770,58.849,1000,0,606,479
agilent_172041,17.667,6.774,0.049,236,56
agilent_173099,93.327,15.654,0,142,178
agilent_174652,397.077,7.654,0.006,6,32
agilent_174704,8.4,7.724,0.006,975,110
agilent_174970,24.545,8.433,0.001,182,60
agilent_17763,246.264,9.662,0,13,43
agilent_179435,121.474,12.571,0,38,62
agilent_180309,229.399,15.176,0,308,949
agilent_180726,99.403,15.477,0,185,247
agilent_182601,15.885,13.591,0,853,182
agilent_182676,106.515,15.477,0,411,588
agilent_183447,24.374,7.978,0.003,168,55
agilent_183606,20.859,8.048,0.003,232,65
agilent_183695,45.54,15.955,0,394,241
agilent_18552,51.661,11.888,0,98,68
agilent_188119,45.817,7.503,0.009,65,40
agilent_188441,23.174,7.05,0.026,151,47
agilent_188869,37.031,13.362,0,191,95
agilent_188933,18.308,8.041,0.003,305,75
agilent_192564,181.453,15.477,0,199,485
agilent_193475,22.516,12.999,0,453,137
agilent_19497,101.525,9.352,0,33,45
agilent_196127,63.284,15.353,0,440,374
agilent_198500,49.793,15.353,0,157,105
agilent_198635,77.689,9.554,0,46,48
agilent_198657,80.882,15.256,0,660,717
agilent_198671,72.636,8.108,0.002,41,40
agilent_199155,40.271,1000,0,379,205
agilent_200370,382.529,1000,0,29,149
agilent_200496,28.264,10.74,0,216,82
agilent_200650,14.381,7.545,0.008,409,79
agilent_200680,15.552,8.746,0.001,450,94
agilent_200788,41.798,10.75,0,114,64
agilent_200789,35.592,13.309,0,205,98
agilent_200824,15.511,6.806,0.046,312,65
agilent_200833,23.802,9.955,0,269,86
agilent_201764,42.822,13.602,0,153,88
agilent_201880,44.89,13.184,0,136,82
agilent_202092,76.725,15.654,0,131,135
agilent_202435,16.343,8.682,0.001,410,90
agilent_202587,45.547,15.176,0,170,104
agilent_203503,43.43,15.955,0,444,259
agilent_204282,10.006,8.522,0.001,878,118
agilent_204624,308.077,1000,0,29,120
agilent_204742,42.544,9.727,0,98,56
agilent_205050,12.555,7.43,0.011,510,86
agilent_205570,14.123,12.756,0,912,173
agilent_206025,36.588,12.561,0,175,86
agilent_206026,28.672,13.024,0,309,119
agilent_206029,17.106,8.692,0.001,383,88
agilent_206569,99.41,15.477,0,176,235
agilent_207681,163.05,1000,0,100,219
agilent_209205,23.825,7.98,0.003,175,56
agilent_209928,181.834,1000,0,52,127
agilent_210454,100.224,13.654,0,52,70
agilent_211109,17.892,7.177,0.019,258,62
agilent_212,23.096,14.256,0,519,161
agilent_2143,27.643,10.137,0,202,75
agilent_21513,18.298,1000,0,1298,319
agilent_216589,19.029,8.514,0.001,313,80
agilent_21712,15.577,1000,0,1582,331
agilent_218197,78.706,7.676,0.006,35,37
agilent_219934,35.737,14.654,0,250,120
agilent_220184,87.661,1000,0,124,146
agilent_220437,7.01,8.351,0.001,1317,124
agilent_220657,23.394,15.256,0,767,241
agilent_220658,13.898,7.742,0.005,450,84
agilent_220721,29.463,15.176,0,422,167
agilent_221016,32.053,15.654,0,367,158
agilent_221096,221.396,15.654,0,76,226
agilent_221241,26.142,1000,0,4608,1618
agilent_221466,5.652,9.031,0,1897,144
agilent_22167,22.985,6.924,0.035,149,46
agilent_221864,62.773,8.431,0.001,51,43
agilent_221942,16.85,13.113,0,760,172
agilent_2221,12.462,11.387,0,932,156
agilent_222162,40.4,15.176,0,258,140
agilent_222335,317.662,13.865,0,15,64
agilent_222419,84.671,11.363,0,51,58
agilent_222861,138.268,8.533,0.001,21,39
agilent_223034,116.145,15.176,0,50,78
agilent_223185,40.363,15.477,0,356,193
agilent_223189,29.781,7.824,0.004,120,48
agilent_223646,85.088,15.955,0,154,176
agilent_223748,25.635,10.845,0,273,94
agilent_223802,27.663,10.547,0,218,81
agilent_224194,42.38,6.924,0.035,65,37
agilent_224304,64.357,9.776,0,59,51
agilent_224314,30.35,13.946,0,314,128
agilent_224401,57.232,15.955,0,147,113
agilent_225378,23.888,8.319,0.001,187,60
agilent_225542,13.692,15.109,0,1392,256
agilent_225569,46.252,14.841,0,4351,2703
agilent_225587,377.223,15.955,0,15,76
agilent_226077,11.645,7.25,0.016,569,89
agilent_226269,18.735,8.26,0.002,306,77
agilent_226611,25.715,1000,0,912,315
agilent_226780,36.584,9.479,0,116,57
agilent_226835,49.793,15.955,0,314,210
agilent_226915,40.949,15.256,0,220,121
agilent_227392,20.994,14.955,0,688,194
agilent_227420,55.123,13.318,0,104,77
agilent_227745,38.764,15.477,0,242,126
agilent_227833,45.398,9.006,0,82,50
agilent_228561,22.304,8.739,0.001,237,71
agilent_228585,18.563,9.241,0,369,92
agilent_228819,148.007,15.654,0,83,165
agilent_229166,32.528,7.634,0.007,103,45
agilent_229243,39.159,14.913,0,443,233
agilent_229456,205.487,15.955,0,150,414
agilent_229487,49.635,11.777,0,102,68
agilent_229642,282.134,15.353,0,19,72
agilent_229658,79.805,15.654,0,153,164
agilent_229757,134.427,13.234,0,36,65
agilent_230186,31.983,9.541,0,142,61
agilent_230272,31.752,9.184,0,136,58
agilent_231226,21.133,8.11,0.002,229,65
agilent_231419,37.909,14.955,0,436,222
agilent_231580,77.315,10.555,0,52,54
agilent_23320,35.477,10.994,0,149,71
agilent_233681,13.3,8.394,0.001,571,102
agilent_233880,12.723,7.246,0.017,474,81
agilent_234286,15.437,8.823,0,463,96
agilent_234625,22.799,8.404,0.001,209,64
agilent_234840,12.843,6.886,0.038,429,74
agilent_235082,64.449,1000,0,1377,1192
agilent_235302,201.879,1000,0,52,141
agilent_235465,19.814,9.963,0,372,99
agilent_235466,115.854,15.477,0,205,319
agilent_235643,47.712,15.477,0,426,273
agilent_235929,35.543,15.109,0,354,169
agilent_236002,55.001,13.977,0,111,82
agilent_236127,81.378,9.444,0,43,47
agilent_236613,62.043,1000,0,246,205
agilent_236695,53.034,9.601,0,73,52
agilent_236774,15.825,9.389,0,494,105
agilent_236864,128.651,1000,0,647,1118
agilent_236977,17.612,7.339,0.013,279,66
agilent_237004,208.465,14.654,0,25,70
agilent_237093,21.144,8.468,0.001,250,71
agilent_237349,120.355,15.955,0,133,215
agilent_237411,7.858,6.792,0.047,919,97
agilent_237561,8.605,1000,0,3383,391
agilent_237631,151.516,15.955,0,57,116
agilent_237660,37.226,9.779,0,118,59
agilent_237918,10.532,14.005,0,1428,202
agilent_238097,19.826,1000,0,1949,519
agilent_238496,20.203,7.184,0.019,199,54
agilent_238918,9.515,7.112,0.023,759,97
agilent_239137,67.494,15.477,0,107,97
agilent_239239,35.082,12.633,0,191,90
agilent_239266,24.973,11.491,0,319,107
agilent_239576,51.311,9.387,0,74,51
agilent_240206,53.538,11.411,0,89,64
agilent_240269,236.494,15.955,0,51,162
agilent_240385,18.945,7.125,0.022,224,57
agilent_240581,61.157,12.469,0,84,69
agilent_241214,36.005,14.557,0,244,118
agilent_241225,5.302,7.42,0.011,1643,117
agilent_241343,53.621,15.477,0,579,417
agilent_241381,605.885,1000,0,29,236
agilent_241533,27.019,7.227,0.017,124,45
agilent_241595,139.597,12.387,0,32,60
agilent_241665,45.602,8.866,0,80,49
agilent_241703,25.772,12.316,0,338,117
agilent_242179,13.82,8.174,0.002,501,93
agilent_242274,12.976,15.353,0,1532,267
agilent_242591,61.249,15.176,0,203,167
agilent_24295,73.816,15.654,0,117,116
agilent_243108,35.547,14.808,0,266,127
agilent_243291,37.986,13.902,0,196,100
agilent_24333,13.128,6.885,0.038,414,73
agilent_243736,46.226,15.955,0,182,113
agilent_243940,177.539,7.159,0.02,13,31
agilent_24512,7.825,7.302,0.015,999,105
agilent_24623,126.844,1000,0,54,92
agilent_25440,23.931,7.821,0.004,168,54
agilent_25816,13.087,6.941,0.034,421,74
agilent_25980,48.779,7.277,0.015,58,38
agilent_26025,13.058,13.13,0,1032,181
agilent_2661,56.663,14.574,0,113,86
agilent_26626,20846.537,7.07,0.025,0.1,28
agilent_26641,105.378,1000,0,65,92
agilent_26654,113.868,15.955,0,68,104
agilent_26664,10.779,9.361,0,891,129
agilent_27341,26.196,9.911,0,216,76
agilent_27755,32.303,15.176,0,431,187
agilent_3035,232.662,15.654,0,24,75
agilent_31002,2456.913,8.097,0.002,1,33
agilent_32,14.841,9.779,0,607,121
agilent_3245,8.072,10.083,0,1365,148
agilent_3246,13.209,7.157,0.02,434,77
agilent_3414,86.511,15.654,0,142,165
agilent_3466,81.484,1000,0,1387,1518
agilent_3467,49.653,1000,0,1369,913
agilent_3468,546.935,15.955,0,26,191
agilent_3477,9.766,7.407,0.011,770,101
agilent_3616,72.779,15.353,0,89,87
agilent_36653,56.693,15.256,0,327,249
agilent_36875,25.128,9.982,0,240,81
agilent_36972,9,9.529,0,1125,136
agilent_37483,28291.729,9.202,0,0.1,38
agilent_381,19.854,8.448,0.001,285,76
agilent_39198,59.964,15.353,0,1074,865
agilent_3950,106.822,7.226,0.017,23,33
agilent_39688,13.208,1000,0,1708,303
agilent_40863,36.966,15.256,0,286,142
agilent_41807,27.274,9.994,0,202,74
agilent_42039,36.177,10.86,0,142,69
agilent_42179,12.409,10.858,0,888,148
agilent_43029,25.611,6.863,0.04,125,43
agilent_43501,6.306,10.176,0,1889,160
agilent_44063,20.305,8.671,0.001,286,78
agilent_4413,15.482,8.432,0.001,428,89
agilent_44305,17.707,8.803,0,370,88
agilent_44913,33.038,10.688,0,160,71
agilent_45161,37.785,15.477,0,333,169
agilent_45284,123.878,15.955,0,238,396
agilent_45754,36.711,15.477,0,434,214
agilent_4722,120.498,15.176,0,249,403
agilent_47707,48.68,9.289,0,78,51
agilent_4832,27.14,9.968,0,203,74
agilent_4833,463.893,15.955,0,13,81
agilent_4834,3722.596,1000,0,2,100
agilent_4836,28.388,8.282,0.002,139,53
agilent_48632,155.069,15.477,0,157,327
agilent_48876,17.692,9.357,0,404,96
agilent_49012,368.123,1000,0,18,89
agilent_4968,68.061,15.955,0,233,213
agilent_50502,32.132,7.066,0.025,95,41
agilent_5090,168.117,1000,0,62,140
agilent_5189,91.028,15.109,0,265,324
agilent_52200,76.492,13.913,0,73,75
agilent_52400,27547.21,8.991,0,0.1,37
agilent_53145,16.528,9.708,0,482,107
agilent_53727,147.202,15.654,0,175,346
agilent_542,31.736,14.699,0,1302,555
agilent_55558,167.713,15.654,0,95,214
agilent_55961,76.492,13.913,0,73,75
agilent_5601,28.695,10.262,0,192,74
agilent_560,76.934,15.955,0,480,496
agilent_58061,12.409,7.244,0.017,498,83
agilent_59596,35.324,15.176,0,274,130
agilent_61084,94.306,1000,0,270,342
agilent_6339,30.323,13.618,0,302,123
agilent_64147,16.825,10.398,0,531,120
agilent_65600,156.768,15.654,0,142,299
agilent_66572,2010.202,6.811,0.045,1,27
agilent_6664,187.271,15.477,0,522,1313
agilent_66771,33.623,7.288,0.015,93,42
agilent_67877,20102.018,6.854,0.041,0.1,27
agilent_67882,44.797,11.859,0,118,71
agilent_6936,29.551,10.645,0,194,77
agilent_69388,137.148,7.777,0.005,19,35
agilent_7032,73707.399,1000,0,0.1,99
agilent_7108,100.091,15.353,0,302,406
agilent_71398,22.165,9.11,0,262,78
agilent_7143,13.489,1000,0,1987,360
agilent_71450,269.567,1000,0,58,210
agilent_7301,24.064,15.477,0,659,213
agilent_7302,26.105,15.353,0,964,338
agilent_7303,29.871,1000,0,658,264
agilent_73243,47.814,15.176,0,995,639
agilent_73853,44.191,14.148,0,155,92
agilent_75044,13.305,8.044,0.003,526,94
agilent_75160,6.074,7.198,0.019,1336,109
agilent_7538,139.597,1000,0,528,990
agilent_76826,104.233,7.574,0.008,25,35
agilent_77528,107.211,7.78,0.005,25,36
agilent_77798,43.304,9.907,0,98,57
agilent_77839,4.515,9.864,0,2935,178
agilent_78103,3.634,8.822,0,3606,176
agilent_7811,26.639,1000,0,545,195
agilent_7826,11.164,10.071,0,927,139
agilent_78269,8.294,8.882,0,1149,128
agilent_7875,3424.788,10.834,0,1,46
agilent_7883,183.94,9.297,0,17,42
agilent_79003,279.195,7.145,0.021,8,30
agilent_7913,31.814,12.456,0,227,97
agilent_79560,121.665,15.955,0,82,134
agilent_79646,47.007,1000,0,255,161
agilent_79824,21.221,7.739,0.005,207,59
agilent_79894,8.841,8.059,0.003,960,114
agilent_80375,142.039,15.353,0,282,538
agilent_8212,6.074,7.198,0.019,1336,109
agilent_8318,51.59,15.353,0,495,343
agilent_85229,66.434,10.952,0,65,58
agilent_86177,51.787,15.477,0,542,377
agilent_8622,39.667,10.716,0,122,65
agilent_86715,25.661,9.465,0,206,71
agilent_8683,127.785,15.176,0,2369,4066
agilent_8688,3.024,7.273,0.016,3767,153
agilent_8775,23.493,1000,0,656,207
agilent_8797,20.681,9.507,0,324,90
agilent_8842,47.709,14.955,0,451,289
agilent_88762,311.522,1000,0,38,159
agilent_88956,61.026,15.654,0,183,150
agilent_89024,318.346,15.955,0,116,496
agilent_8927,37.226,7.032,0.027,78,39
agilent_8947,108.365,15.955,0,955,1390
agilent_896,16.018,7.305,0.015,330,71
agilent_89806,2680.269,8.734,0.001,1,36
agilent_898,5.434,7.468,0.01,1603,117
agilent_8991,37.226,15.353,0,284,142
agilent_89931,113.451,12.827,0,42,64
agilent_8993,19.152,8.54,0.001,311,80
agilent_9025,38.467,15.256,0,300,155
agilent_90858,49.096,15.477,0,599,395
agilent_91518,33.699,7.432,0.011,95,43
agilent_9198,11.93,7.083,0.024,518,83
agilent_92083,16.158,9.346,0,470,102
agilent_92356,550.944,8.755,0.001,5,37
agilent_93129,335.034,8.412,0.001,8,36
agilent_9777,98.319,15.477,0,418,552
agilent_9788,12.383,7.091,0.024,481,80
agilent_9849,4.944,10.488,0,2771,184
agilent_99878,188.32,1000,0,34,86
corona2_10112,12.311,7.257,0.016,508,84
corona2_11073,6.601,7.882,0.004,1331,118
corona2_12939,15.308,1000,0,1177,242
corona2_12942,6.892,9.967,0,1642,152
corona2_12959,19.143,1000,0,1124,289
corona2_12973,14.69,9.54,0,593,117
corona2_12975,20.336,7.555,0.008,216,59
corona2_12987,7.898,8.866,0,1216,129
corona2_12998,86.861,7.418,0.011,30,35
corona2_13003,10.243,7.931,0.003,785,108
corona2_13012,35.232,8.869,0,112,53
corona2_13022,97.469,15.477,0,579,758
corona2_13023,5.365,11.302,0,2706,195
corona2_13059,195.043,15.477,0,426,1116
corona2_13064,53.357,1000,0,720,516
corona2_13077,21.197,15.353,0,850,242
corona2_13079,21.498,1000,0,1084,313
corona2_13090,27.695,14.841,0,2855,1062
corona2_13121,363.831,1000,0,53,259
corona2_8123,5.489,14.808,0,4354,321
corona2_8125,6.899,10.859,0,1813,168
corona2_8416,3.502,7.084,0.024,2806,132
corona2_9923,239.901,6.892,0.038,9,29
twist_12331,4.013,6.852,0.041,2189,118
twist_13611,67.937,13.326,0,80,73
twist_13630,69.057,15.256,0,207,192
twist_14067,29.68,9.069,0,148,59
twist_16785,22.589,1000,0,1292,392
twist_17100,39.842,14.142,0,185,99
twist_19797,12.409,6.779,0.049,444,74
twist_19798,11.454,8.904,0,780,120
twist_20196,8.688,7.141,0.021,857,100
twist_20464,9.36,10.622,0,1209,152
twist_20503,22.527,15.955,0,661,200
twist_20848,53.233,1000,0,400,286
twist_20895,60.82,10.786,0,71,58
twist_21180,20.826,8.909,0,286,80
twist_22871,21.445,7.336,0.014,184,53
twist_24274,8.887,7.556,0.008,888,106
twist_24434,8.232,12.194,0,1655,183
twist_26511,42.679,15.477,0,471,270
twist_26832,2605.817,8.522,0.001,1,35
twist_27281,5.945,10.212,0,2054,164
twist_27282,8.612,15.477,0,2533,293
twist_27283,7.164,14.091,0,2359,227
twist_27464,25.222,10.121,0,245,83
twist_27495,25.063,13.506,0,404,136
twist_27548,4.015,8.559,0.001,2911,157
twist_27552,25.67,15.051,0,757,261
twist_27640,42.461,11.918,0,128,73
twist_27732,53.512,8.682,0.001,64,46
twist_28029,25.956,1000,0,4205,1466
twist_28154,11.712,15.353,0,1532,241
twist_28197,3.173,6.867,0.04,3168,135
twist_2830,59.562,13.977,0,100,80
twist_28586,65.055,15.353,0,309,270
twist_28860,28.555,1000,0,3473,1332
twist_28861,31.364,15.955,0,2426,1022
twist_29385,33.246,15.654,0,636,284
twist_29886,70.849,1000,0,124,118
twist_29893,31.262,10.866,0,181,76
twist_30408,6.696,9.896,0,1690,152
twist_30716,64.299,15.955,0,154,133
twist_30833,53.859,1000,0,658,476
twist_30864,16.108,15.477,0,1137,246
twist_31057,13.686,15.353,0,1224,225
twist_31607,18.761,15.955,0,1512,381
twist_31907,21.715,7.618,0.007,192,56
twist_32174,74.279,1000,0,1724,1720
twist_32175,78.847,1000,0,1101,1166
twist_32176,85.96,15.109,0,317,366
twist_33702,9.734,11.708,0,1285,168
twist_34377,12.179,11.541,0,972,159
twist_35332,22.314,1000,0,3490,1046
twist_35333,19.458,1000,0,1343,351
twist_35334,28.846,15.353,0,1226,475
twist_35869,6.501,12.459,0,2325,203
twist_35870,13.445,7.394,0.012,443,80
twist_35871,10.085,14.676,0,1602,217
twist_36382,3.822,8.883,0,3331,171
twist_36518,50.218,1000,0,894,603
twist_36847,10.973,1000,0,1798,265
twist_36848,12.605,1000,0,6893,1167
twist_38675,15.966,8.911,0,443,95
twist_39924,12.223,8.479,0.001,670,110
twist_39975,22.606,10.037,0,303,92
twist_40763,6.522,10.323,0,1838,161
twist_41187,1563.49,9.947,0,2,42
twist_4256,1340.135,8.685,0.001,2,36
twist_4264,126.769,12.804,0,37,63
twist_42885,4.549,1000,0,6138,375
twist_43321,61.655,10.025,0,64,53
twist_43493,12.275,14.184,0,1207,199
twist_44256,45.203,9.145,0,84,51
twist_44557,4.402,12.882,0,4719,279
twist_44840,14.113,1000,0,4078,773
twist_454,7.025,7.609,0.007,1187,112
twist_45861,42.396,7.538,0.008,72,41
twist_46140,33.401,14.699,0,292,131
twist_46302,5.55,11.665,0,2683,200
twist_46304,10.247,11.432,0,1177,162
twist_46426,18.262,7.437,0.011,265,65
twist_46451,57.764,8.64,0.001,58,45
twist_46937,14.471,7.357,0.013,391,76
twist_47461,40.288,15.256,0,547,296
twist_47462,16.508,1000,0,3545,786
twist_47463,20.82,1000,0,1577,441
twist_47588,3356.541,15.955,0,12,541
twist_47589,662.862,1000,0,31,276
twist_47590,198786.621,1000,0,0.1,267
twist_48016,9.827,1000,0,3864,510
twist_48017,4.547,9.607,0,2800,171
twist_48320,105.925,15.353,0,220,313
twist_48321,72.917,1000,0,97,95
twist_48385,9.298,15.109,0,2218,277
twist_48386,9.691,1000,0,4210,548
twist_48387,9.808,1000,0,3727,491
twist_48890,14.033,1000,0,1146,216
twist_49412,41.014,1000,0,1474,812
twist_49435,7.548,8.539,0.001,1233,125
twist_50643,43.259,14.699,0,4134,2402
twist_50660,97.039,1000,0,2515,3278
twist_50697,5.188,1000,0,4076,284
twist_50962,29.126,15.353,0,432,169
twist_51296,34.17,15.353,0,1011,464
twist_51297,24.675,8.287,0.002,175,58
twist_51298,14.113,14.913,0,1551,294
twist_51902,14.282,13.424,0,954,183
twist_52065,4.334,12.703,0,4759,277
twist_52249,5.807,7.653,0.007,1513,118
twist_52287,63.373,15.353,0,168,143
twist_52590,120.984,15.955,0,72,117
twist_53755,10.383,11.199,0,1133,158
twist_54435,86.181,15.477,0,146,169
twist_54766,4.611,13.649,0,4763,295
twist_54773,12.034,1000,0,1522,246
twist_54786,6.096,12.562,0,2577,211
twist_54788,47.73,1000,0,2346,1504
twist_54947,70.856,1000,0,704,670
twist_55260,43.292,15.955,0,896,521
twist_55740,37225.959,11.714,0,0.1,50
twist_55875,65.766,10.134,0,60,53
twist_56156,17.506,12.883,0,706,166
twist_56481,23.729,1000,0,593,189
twist_57218,19.107,10.924,0,452,116
twist_58048,16.303,1000,0,3014,660
twist_58049,13.056,1000,0,1745,306
twist_58050,11.309,1000,0,4865,739
twist_58053,7.51,12.628,0,1943,196
twist_58054,14.577,8.415,0.001,475,93
twist_58057,3.33,7.777,0.005,3488,156
twist_58725,21.627,14.699,0,3773,1096
twist_58726,22.168,1000,0,4964,1478
twist_58779,515.436,15.955,0,26,180
twist_58780,349.247,15.955,0,55,258
twist_58782,8.158,1000,0,3103,340
twist_58784,5.639,10.963,0,2416,183
twist_58786,5.048,1000,0,5251,356
twist_58787,12.534,1000,0,2382,401
twist_58788,6.613,13.558,0,2533,225
twist_58789,21.844,1000,0,2621,769
twist_58790,43.131,1000,0,2118,1227
twist_58791,30.194,10.443,0,180,73
twist_58793,9.416,13.148,0,1526,193
twist_58794,5.176,11.72,0,3006,209
twist_58795,9.527,13.6,0,1563,200
twist_58796,16.236,9.801,0,509,111
twist_58797,43.902,15.109,0,368,217
twist_58798,25.838,1000,0,3184,1105
twist_58799,28.651,14.841,0,725,279
twist_58800,8.642,15.051,0,4006,465
twist_58801,15.013,12.757,0,848,171
twist_58802,274.408,1000,0,35,129
twist_58903,5.95,7.522,0.009,1439,115
twist_59065,6.34,1000,0,3100,264
twist_59401,7.763,1000,0,3510,366
twist_59814,33.673,13.582,0,241,109
twist_60273,9.201,8.51,0.001,971,120
twist_62977,33.705,10.372,0,148,67
twist_63721,2233.558,7.456,0.01,1,30
twist_65863,33.647,7.973,0.003,104,47
twist_67850,15.966,9.079,0,457,98
twist_69249,15.841,14.097,0,893,190
twist_72394,34247.882,10.881,0,0.1,46
twist_74267,9.583,7.558,0.008,808,104
twist_77319,30.414,15.109,0,1388,567
twist_78072,57.239,15.955,0,359,276
twist_79666,31.759,9.517,0,143,61
twist_80596,21591.056,7.285,0.015,0.1,29
twist_81616,31.12,11.081,0,189,79
twist_82594,37.602,8.62,0.001,99,50
twist_83167,25.289,14.676,0,474,161
twist_85106,40.828,11.178,0,124,68
twist_85111,9.841,6.888,0.038,696,92
twist_8546,2382.461,7.884,0.004,1,32
twist_88410,27547.21,8.991,0,0.1,37
twist_91465,171.239,10.004,0,20,46
twist_91785,19.463,7.607,0.007,241,63
twist_92572,46.798,15.477,0,175,110
twist_93841,35736.921,11.298,0,0.1,48
twist_94021,47.36,15.256,0,371,236
twist_94855,29.644,15.109,0,437,174
twist_95838,20102.018,6.854,0.041,0.1,27
twist_98714,17.435,10.184,0,474,111
