ID,fold_change,neglogp,padj,input,count
agilent_100013,9.858,8.24,0.002,417,57
agilent_101589,17308.217,7.79,0.005,0.1,24
agilent_102644,19471.744,8.64,0.001,0.1,27
agilent_104204,176.287,1000,0,45,110
agilent_106204,30.782,8.978,0,82,35
agilent_106757,7.176,8.501,0.001,804,80
agilent_107529,65.262,15.353,0,263,238
agilent_108170,22.881,15.176,0,249,79
agilent_108339,22.381,8.635,0.001,116,36
agilent_109365,14.054,7.652,0.006,195,38
agilent_109987,22.143,15,0,355,109
agilent_110216,9.757,9.196,0,510,69
agilent_112066,253.504,15.955,0,33,116
agilent_112839,35.171,15.955,0,203,99
agilent_113046,19.724,7.566,0.008,117,32
agilent_114714,12.981,8.171,0.002,250,45
agilent_120350,7.372,7.61,0.007,675,69
agilent_121197,23798.799,10.323,0,0.1,33
agilent_122417,16.329,13.781,0,371,84
agilent_123887,28847.029,12.266,0,0.1,40
agilent_125279,15144.69,6.933,0.034,0.1,21
agilent_126053,18.291,12.875,0,276,70
agilent_12685,11.438,11.174,0,1425,226
agilent_127197,36.67,15.654,0,236,120
agilent_127869,8.687,10.082,0,1237,149
agilent_128897,66.776,7.318,0.014,27,25
agilent_130277,8.641,7.181,0.019,434,52
agilent_130606,203.626,13.938,0,17,48
agilent_132087,23.21,7,0.029,87,28
agilent_132331,23798.799,10.323,0,0.1,33
agilent_133222,146.639,1000,0,120,244
agilent_133853,9.063,10.581,0,740,93
agilent_134645,59.636,11.738,0,52,43
agilent_136936,26.313,6.949,0.033,74,27
agilent_138610,18.805,15.654,0,372,97
agilent_140119,88.645,1000,0,96,118
agilent_140534,15.89,8.241,0.002,177,39
agilent_141285,19.947,12.874,0,235,65
agilent_142054,6.802,8.948,0,933,88
agilent_142531,9.036,7.468,0.01,423,53
agilent_143727,35.468,8.004,0.003,61,30
agilent_143743,17.066,7.071,0.025,131,31
agilent_144340,12.063,7.937,0.003,275,46
agilent_144773,13.417,8.659,0.001,258,48
agilent_144937,13.723,13.837,0,515,98
agilent_146622,8.291,8.485,0.001,635,73
agilent_146691,18750.569,8.357,0.001,0.1,26
agilent_146830,10.864,7.581,0.008,312,47
agilent_149669,14.633,14.778,0,828,168
agilent_149779,246.948,15.955,0,33,113
agilent_15071,1802.939,8.043,0.003,1,25
agilent_150745,2163.527,9.452,0,1,30
agilent_151936,33.501,15.353,0,282,131
agilent_151937,54.673,15.051,0,401,304
agilent_151980,150.791,7.163,0.02,11,23
agilent_152040,22.291,8.213,0.002,110,34
agilent_153127,10.512,7.023,0.027,295,43
agilent_155158,22.19,6.933,0.034,91,28
agilent_159126,8.55,10.263,0,776,92
agilent_160014,7.373,9.188,0,1115,114
agilent_16034,14.054,14.129,0,508,99
agilent_16086,7.507,6.808,0.045,538,56
agilent_160945,7.788,8.17,0.002,676,73
agilent_16154,83.072,15.955,0,79,91
agilent_16209,16.987,15.955,0,709,167
agilent_162348,793.293,7.155,0.02,2,22
agilent_162495,757.235,6.868,0.039,2,21
agilent_163308,27.693,15,0,375,144
agilent_165182,901.47,14.875,0,4,50
agilent_166306,5.564,6.828,0.043,1011,78
agilent_168576,14.637,15.353,0,675,137
agilent_168736,27.044,6.983,0.03,72,27
agilent_169880,18.346,6.826,0.043,114,29
agilent_169923,6.083,7.569,0.008,901,76
agilent_171770,71.523,15.654,0,606,601
agilent_172004,10.337,6.955,0.032,300,43
agilent_172457,865.411,7.725,0.005,2,24
agilent_172772,11.49,7.822,0.004,295,47
agilent_173726,5.688,7.108,0.023,989,78
agilent_174331,26.313,6.949,0.033,74,27
agilent_174741,20192.92,8.922,0,0.1,28
agilent_174905,62.101,8.787,0,36,31
agilent_174958,9.212,11.235,0,775,99
agilent_175977,66.348,6.801,0.046,25,23
agilent_176296,8.633,9.385,0,685,82
agilent_176428,41.395,15.654,0,446,256
agilent_177203,78.096,15.654,0,193,209
agilent_177287,200.899,11.548,0,14,39
agilent_17763,166.425,9.077,0,13,30
agilent_178076,20.708,15.176,0,700,201
agilent_178091,16587.042,7.505,0.009,0.1,23
agilent_178095,41.918,15.955,0,160,93
agilent_178147,15.201,8.642,0.001,204,43
agilent_179377,1730.822,7.759,0.005,1,24
agilent_179674,27.662,13.175,0,146,56
agilent_180309,108.879,15.477,0,308,465
agilent_181952,14.265,7.421,0.011,182,36
agilent_183650,414.676,7.374,0.012,4,23
agilent_185562,24519.975,10.602,0,0.1,34
agilent_186055,13.087,8.429,0.001,259,47
agilent_187854,18.228,12.739,0,273,69
agilent_188119,43.271,10.385,0,65,39
agilent_188474,11.117,6.839,0.042,253,39
agilent_188812,9.808,9.155,0,500,68
agilent_18885,6.823,6.973,0.031,687,65
agilent_191305,15.599,15.955,0,638,138
agilent_192262,576.941,7.691,0.006,3,24
agilent_193401,30.499,15.955,0,227,96
agilent_19497,74.303,9.685,0,33,34
agilent_195027,20.533,9.402,0,144,41
agilent_195846,63.922,10.816,0,44,39
agilent_198444,9.586,12.407,0,820,109
agilent_198635,48.601,8.574,0.001,46,31
agilent_198671,47.492,7.569,0.008,41,27
agilent_199596,14.78,10.254,0,283,58
agilent_199930,25.756,15.256,0,224,80
agilent_200957,24519.975,10.602,0,0.1,34
agilent_20117,24.039,7.05,0.026,84,28
agilent_201880,20.15,8.789,0,136,38
agilent_201949,8.12,10.939,0,897,101
agilent_203292,12.558,6.841,0.042,201,35
agilent_20338,17.62,9.234,0,176,43
agilent_20420,80.053,15.256,0,309,343
agilent_20481,10.77,8.521,0.001,375,56
agilent_205647,60.977,1000,0,246,208
agilent_205649,45.364,10.444,0,62,39
agilent_205650,65.047,12.576,0,51,46
agilent_206645,16.064,1000,0,1055,235
agilent_208438,8.446,7.081,0.024,444,52
agilent_208850,15144.69,6.933,0.034,0.1,21
agilent_210454,42.993,8.452,0.001,52,31
agilent_212238,15144.69,6.933,0.034,0.1,21
agilent_213274,6.813,6.967,0.031,688,65
agilent_21433,10.889,9.872,0,457,69
agilent_21513,11.779,13.506,0,1298,212
agilent_215339,12.295,8.666,0.001,305,52
agilent_218880,21.199,15.353,0,347,102
agilent_219925,17.064,10.481,0,224,53
agilent_220150,27.15,14.54,0,170,64
agilent_220640,12.447,10.499,0,394,68
agilent_220721,9.912,8.364,0.001,422,58
agilent_22084,24.898,7.321,0.014,84,29
agilent_221096,92.045,1000,0,76,97
agilent_221942,7.307,8.267,0.002,760,77
agilent_221984,31.806,1000,0,195,86
agilent_222162,28.791,15.477,0,258,103
agilent_222335,134.619,8.462,0.001,15,28
agilent_222381,11.947,8.864,0,332,55
agilent_222763,7.494,7.126,0.022,587,61
agilent_223034,40.386,7.664,0.006,50,28
agilent_223185,202.78,15.256,0,356,1001
agilent_2232,33.84,14.841,0,130,61
agilent_223646,57.6,15.654,0,154,123
agilent_223692,21.201,15.477,0,415,122
agilent_223695,78.879,9.984,0,32,35
agilent_224194,54.366,13.096,0,65,49
agilent_224314,17.226,13.057,0,314,75
agilent_2243,27.044,6.983,0.03,72,27
agilent_224607,19.532,11.03,0,192,52
agilent_224850,59.953,1000,0,83,69
agilent_225394,18750.569,8.357,0.001,0.1,26
agilent_225438,10.554,8.855,0,410,60
agilent_22573,19.865,10.168,0,167,46
agilent_225863,54.088,10.647,0,52,39
agilent_225964,14.614,15.109,0,607,123
agilent_226015,21.523,14.724,0,258,77
agilent_226077,13.308,14.057,0,569,105
agilent_226269,10.37,7.073,0.024,306,44
agilent_226611,18.425,1000,0,912,233
agilent_227077,20.677,9.422,0,143,41
agilent_227392,8.071,8.655,0.001,688,77
agilent_227650,15144.69,6.933,0.034,0.1,21
agilent_227745,31.291,15.176,0,242,105
agilent_228386,10.771,9.807,0,462,69
agilent_229425,16.026,10.489,0,252,56
agilent_229456,17.789,8.27,0.002,150,37
agilent_229478,5.787,7.251,0.016,997,80
agilent_229718,42.422,15.176,0,102,60
agilent_230434,10.643,8.684,0.001,393,58
agilent_230614,29.735,1000,0,861,355
agilent_230924,9.687,6.912,0.035,335,45
agilent_231419,25.473,15.353,0,436,154
agilent_231437,11.026,10.365,0,484,74
agilent_23320,45.497,15.654,0,149,94
agilent_234840,32.108,14.778,0,429,191
agilent_235466,17.59,10.246,0,205,50
agilent_235576,15.446,15,0,691,148
agilent_235855,23.58,15.176,0,471,154
agilent_236149,21.177,8.715,0.001,126,37
agilent_236333,11.286,7.114,0.022,262,41
agilent_236420,38.085,12.07,0,89,47
agilent_236639,38.909,15.256,0,291,157
agilent_236864,118.821,15.176,0,647,1066
agilent_237349,95.976,15.955,0,133,177
agilent_237672,10.44,10.898,0,601,87
agilent_237796,18029.393,8.074,0.002,0.1,25
agilent_237918,18.029,14.808,0,1428,357
agilent_23806,17.782,8.091,0.002,146,36
agilent_238345,8.804,8.877,0,1368,167
agilent_238370,47.637,1000,0,109,72
agilent_23878,27.102,13.645,0,157,59
agilent_238997,63.828,1000,0,87,77
agilent_239180,49.795,8.103,0.002,42,29
agilent_239266,10.625,7.49,0.009,319,47
agilent_239349,21.211,15.256,0,391,115
agilent_239521,21.132,12.982,0,215,63
agilent_239900,6.904,8.662,0.001,867,83
agilent_240518,40.811,1000,0,129,73
agilent_241029,8.604,11.795,0,1031,123
agilent_241103,45.073,7.032,0.027,40,25
agilent_241343,16.815,15.477,0,579,135
agilent_241380,20.244,7.617,0.007,114,32
agilent_241497,23.688,10.569,0,137,45
agilent_241665,182.998,1000,0,80,203
agilent_241725,6.575,6.832,0.043,713,65
agilent_241786,236.021,10.805,0,11,36
agilent_241791,30.908,15.955,0,196,84
agilent_242008,107.338,1000,0,43,64
agilent_242591,24.513,14.699,0,203,69
agilent_242702,297.485,10.062,0,8,33
agilent_243165,17.817,11.917,0,255,63
agilent_243890,14.078,9.882,0,292,57
agilent_24526,1586.587,7.189,0.019,1,22
agilent_24623,52.085,10.606,0,54,39
agilent_2469,10.974,13.207,0,1242,189
agilent_25012,25.125,12.446,0,155,54
agilent_28564,18.745,13.263,0,277,72
agilent_3073,22.327,15.256,0,730,226
agilent_31584,129.812,8.181,0.002,15,27
agilent_33018,48.078,1000,0,504,336
agilent_33076,11.888,9.396,0,364,60
agilent_34554,31.263,15.955,0,203,88
agilent_34602,19.742,10.625,0,179,49
agilent_35132,17.117,1000,0,573,136
agilent_3692,10.942,7.295,0.015,290,44
agilent_37606,137.872,15.955,0,102,195
agilent_38555,41107.016,1000,0,0.1,57
agilent_38712,5.98,6.821,0.044,820,68
agilent_38799,10.08,13.986,0,880,123
agilent_39688,108.387,1000,0,1708,2567
agilent_39948,19.231,15.353,0,675,180
agilent_39949,13.507,9.559,0,299,56
agilent_41125,24.75,13.077,0,169,58
agilent_41251,36.594,1000,0,337,171
agilent_4207,19.614,12.764,0,239,65
agilent_42466,12.831,9.528,0,326,58
agilent_42503,108.176,11.231,0,26,39
agilent_43764,16.448,11.643,0,285,65
agilent_45161,84.462,15.654,0,333,390
agilent_45284,96.359,15.477,0,238,318
agilent_45754,122.135,1000,0,434,735
agilent_46206,15865.866,7.22,0.017,0.1,22
agilent_4722,13.033,8.19,0.002,249,45
agilent_4825,12.961,7.469,0.01,217,39
agilent_49300,26.628,11.492,0,130,48
agilent_49314,16.916,15.109,0,405,95
agilent_51451,22.704,8.248,0.002,108,34
agilent_52480,61.251,1000,0,73,62
agilent_53727,110.855,15.654,0,175,269
agilent_54756,124.202,9.22,0,18,31
agilent_54936,26.935,7.879,0.004,83,31
agilent_560,12.771,12.283,0,480,85
agilent_60297,6887.228,1000,0,2,191
agilent_60579,35.796,14.955,0,411,204
agilent_61149,11.342,8.414,0.001,337,53
agilent_6224,26.677,15.955,0,319,118
agilent_62918,38.18,7.368,0.012,51,27
agilent_63822,250.514,1000,0,19,66
agilent_65768,24519.975,10.602,0,0.1,34
agilent_6649,334.363,14.913,0,11,51
agilent_66572,1658.704,7.474,0.01,1,23
agilent_69388,87.3,6.948,0.033,19,23
agilent_6984,26.203,15.109,0,311,113
agilent_70141,302.894,6.771,0.049,5,21
agilent_71450,716.202,15.955,0,58,576
agilent_74062,36.515,10.384,0,79,40
agilent_7520,57.093,10.457,0,48,38
agilent_7538,19.395,15.477,0,528,142
agilent_75832,625.019,8.258,0.002,3,26
agilent_76036,15.335,15.955,0,522,111
agilent_76271,207.338,7.25,0.016,8,23
agilent_77528,170.197,1000,0,25,59
agilent_78979,16587.042,7.505,0.009,0.1,23
agilent_79076,12.02,8.238,0.002,294,49
agilent_80555,11.803,1000,0,831,136
agilent_81273,21.272,14.913,0,278,82
agilent_819,18.171,7.397,0.012,127,32
agilent_8616,38.18,11.613,0,85,45
agilent_86382,25.621,6.914,0.035,76,27
agilent_8842,9.275,8.044,0.003,451,58
agilent_8927,84.137,1000,0,78,91
agilent_89806,1875.057,8.326,0.001,1,26
agilent_90777,6.41,7.366,0.012,1170,104
