ID,fold_change,neglogp,padj,input,count
agilent_100890,33.256,7.568,0.008,64,29
agilent_102275,28.378,7.318,0.015,75,29
agilent_102644,25687.313,11.762,0,0.1,35
agilent_105317,733.923,15.955,0,5,50
agilent_107529,76.462,15.256,0,263,274
agilent_108088,14.831,7.584,0.008,193,39
agilent_108497,168.802,7.591,0.008,10,23
agilent_108515,917.404,8.652,0.001,2,25
agilent_10960,8.433,8.741,0.001,1288,148
agilent_110572,15.403,9.158,0,243,51
agilent_11271,12.171,9.136,0,404,67
agilent_11272,15.389,7.735,0.006,186,39
agilent_112839,70.862,15.353,0,203,196
agilent_11947,14.77,15.051,0,800,161
agilent_11948,10.097,11.935,0,1083,149
agilent_11949,14.449,9.828,0,320,63
agilent_12004,9.351,7.706,0.006,518,66
agilent_12005,26.042,8.063,0.003,93,33
agilent_12006,30.45,9.712,0,94,39
agilent_12008,10.766,8.798,0,484,71
agilent_12009,9.273,9.385,0,744,94
agilent_12011,44.657,1000,0,590,359
agilent_12012,41.938,15.256,0,196,112
agilent_12013,59.572,1000,0,154,125
agilent_12015,7.333,8.149,0.002,1091,109
agilent_12018,46.971,12.693,0,75,48
agilent_12019,40.515,15.353,0,221,122
agilent_12020,36.304,15.256,0,374,185
agilent_12021,13.358,11.486,0,489,89
agilent_12023,15.33,14.301,0,541,113
agilent_12024,189.957,13.445,0,17,44
agilent_125065,7.755,7.838,0.004,1306,138
agilent_12530,13.734,14.169,0,684,128
agilent_125602,67.521,6.95,0.034,25,23
agilent_129495,33.126,15.051,0,257,116
agilent_129884,133.941,1000,0,40,73
agilent_130471,43.686,6.987,0.031,42,25
agilent_130807,10.26,9.476,0,608,85
agilent_13182,14678.464,7.265,0.016,0.1,20
agilent_132331,32292.622,14.411,0,0.1,44
agilent_133222,78.285,15.654,0,120,128
agilent_135148,27.003,15.353,0,212,78
agilent_137474,46.865,13.902,0,83,53
agilent_138563,19.503,8.409,0.001,143,38
agilent_140151,41.1,1000,0,125,70
agilent_142983,19.955,11.666,0,217,59
agilent_147336,18.054,1000,0,874,215
agilent_148719,13944.541,6.958,0.033,0.1,19
agilent_149903,100.432,8.077,0.003,19,26
agilent_149908,24.464,12.757,0,174,58
agilent_15071,1541.239,7.508,0.009,1,21
agilent_150745,1467.846,7.202,0.019,1,20
agilent_153103,48.284,7.106,0.024,38,25
agilent_153298,142.198,1000,0,32,62
agilent_157752,24.622,11.776,0,155,52
agilent_158436,954.1,8.953,0,2,26
agilent_159126,8.607,8.844,0,776,91
agilent_161274,322.926,7.559,0.008,5,22
agilent_16209,24.016,1000,0,709,232
agilent_162348,1724.72,15.109,0,2,47
agilent_164364,220.177,7.995,0.003,8,24
agilent_165182,972.448,1000,0,4,53
agilent_165236,18348.081,8.784,0,0.1,25
agilent_166869,21.802,15.955,0,340,101
agilent_168007,990.796,9.253,0,2,27
agilent_1683,9.279,8.382,0.001,609,77
agilent_169922,18.163,9.857,0,198,49
agilent_171027,13944.541,6.958,0.033,0.1,19
agilent_171770,20.589,15.109,0,606,170
agilent_172457,880.708,8.351,0.001,2,24
agilent_172772,13.435,8.608,0.001,295,54
agilent_173099,23.258,10.275,0,142,45
agilent_180309,61.716,15.477,0,308,259
agilent_180726,30.15,15.955,0,185,76
agilent_182601,8.69,9.646,0,853,101
agilent_182676,40.178,15.176,0,411,225
agilent_183695,22.726,15,0,394,122
agilent_185562,18348.081,8.784,0,0.1,25
agilent_18816,709.459,9.785,0,3,29
agilent_189282,81.547,8.944,0,27,30
agilent_192564,75.974,15.477,0,199,206
agilent_193182,48.284,7.106,0.024,38,25
agilent_193475,10.855,8.524,0.001,453,67
agilent_19497,73.392,9.608,0,33,33
agilent_196127,22.518,15,0,440,135
agilent_197005,1688.023,8.116,0.002,1,23
agilent_198657,30.914,1000,0,660,278
agilent_199155,16.46,12.602,0,379,85
agilent_200370,131.6,15.256,0,29,52
agilent_200789,22.555,12.982,0,205,63
agilent_202092,23.53,9.729,0,131,42
agilent_202587,20.291,10.097,0,170,47
agilent_203503,16.034,13.412,0,444,97
agilent_204282,6.854,7.327,0.014,878,82
agilent_204624,113.885,13.236,0,29,45
agilent_205570,7.323,8.159,0.002,912,91
agilent_206025,14.678,6.985,0.031,175,35
agilent_206569,38.781,15.477,0,176,93
agilent_207681,49.907,1000,0,100,68
agilent_208850,16146.311,7.876,0.004,0.1,22
agilent_20960,18348.081,8.784,0,0.1,25
agilent_209928,87.506,1000,0,52,62
agilent_210454,43.753,8.447,0.001,52,31
agilent_212238,14678.464,7.265,0.016,0.1,20
agilent_212,11.171,9.613,0,519,79
agilent_212879,733.923,7.135,0.022,2,20
agilent_21513,8.877,9.214,0,1298,157
agilent_21712,8.768,7.17,0.02,1582,189
agilent_217958,16880.234,8.18,0.002,0.1,23
agilent_219934,14.678,8.774,0.001,250,50
agilent_220184,37.88,15.353,0,124,64
agilent_220657,7.846,7.812,0.005,767,82
agilent_220721,12.348,9.548,0,422,71
agilent_221016,10.599,7.262,0.017,367,53
agilent_221096,63.735,15.955,0,76,66
agilent_221942,7.146,6.89,0.039,760,74
agilent_222162,12.517,7.335,0.014,258,44
agilent_2221,7.008,7.802,0.005,932,89
agilent_223185,17.73,13.256,0,356,86
agilent_223646,39.556,1000,0,154,83
agilent_223802,13.466,7.285,0.016,218,40
agilent_224314,13.557,9.005,0,314,58
agilent_224401,19.971,8.847,0,147,40
agilent_225587,107.642,7.054,0.027,15,22
agilent_226611,11.266,13.717,0,912,140
agilent_226780,20.246,7.339,0.014,116,32
agilent_226835,24.075,15.353,0,314,103
agilent_226915,14.678,8.149,0.002,220,44
agilent_227392,8.001,7.431,0.011,688,75
agilent_227745,13.647,7.88,0.004,242,45
agilent_228819,45.981,13.618,0,83,52
agilent_229243,12.094,9.594,0,443,73
agilent_229456,52.353,1000,0,150,107
agilent_229658,23.984,11.31,0,153,50
agilent_229757,75.431,10.668,0,36,37
agilent_231419,18.18,14.913,0,436,108
agilent_232485,50.967,7.168,0.021,36,25
agilent_235082,29.314,14.913,0,1377,550
agilent_235302,63.513,12.47,0,52,45
agilent_235466,36.875,15.654,0,205,103
agilent_235643,14.816,11.935,0,426,86
agilent_235895,97.856,7.523,0.009,18,24
agilent_235929,12.647,8.851,0,354,61
agilent_236002,25.125,9.073,0,111,38
agilent_236613,23.271,14.875,0,246,78
agilent_236864,46.735,15.477,0,647,412
agilent_237349,40.835,15.955,0,133,74
agilent_237631,61.804,13.182,0,57,48
agilent_237796,15412.388,7.571,0.008,0.1,21
agilent_239137,41.155,15.176,0,107,60
agilent_239239,14.602,7.387,0.012,191,38
agilent_239266,11.043,7.046,0.027,319,48
agilent_240269,66.197,12.787,0,51,46
agilent_240385,13.106,7.161,0.021,224,40
agilent_241214,14.137,8.268,0.002,244,47
agilent_241343,25.098,15.176,0,579,198
agilent_241381,179.685,1000,0,29,71
agilent_241703,11.725,7.851,0.004,338,54
agilent_242008,49.497,8.123,0.002,43,29
agilent_242591,17.715,9.725,0,203,49
agilent_24295,33.246,13.037,0,117,53
agilent_243108,12.14,7.179,0.02,266,44
agilent_243291,15.352,7.995,0.003,196,41
agilent_24623,39.414,7.817,0.005,54,29
agilent_26025,7.467,8.473,0.001,1032,105
agilent_2661,24.031,8.758,0.001,113,37
agilent_26641,39.519,9.257,0,65,35
agilent_26654,42.093,10.321,0,68,39
agilent_27341,13.591,7.327,0.014,216,40
agilent_27755,12.601,9.913,0,431,74
agilent_31002,1467.846,7.202,0.019,1,20
agilent_31663,18348.081,8.784,0,0.1,25
agilent_3414,31.011,14.239,0,142,60
agilent_3466,41.432,15.353,0,1387,783
agilent_3467,19.675,1000,0,1369,367
agilent_3468,206.063,1000,0,26,73
agilent_35407,36.148,8.637,0.001,67,33
agilent_3616,28.038,8.425,0.001,89,34
agilent_36653,20.649,14.724,0,327,92
agilent_38555,24953.39,11.467,0,0.1,34
agilent_39198,27.403,1000,0,1074,401
agilent_398,1908.2,9.021,0,1,26
agilent_40863,12.574,7.802,0.005,286,49
agilent_41807,14.17,7.392,0.012,202,39
agilent_42503,76.215,8.098,0.002,26,27
agilent_42894,53.702,8.474,0.001,41,30
agilent_45161,16.309,11.6,0,333,74
agilent_45284,38.546,15.256,0,238,125
agilent_45754,20.631,15.256,0,434,122
agilent_46206,14678.464,7.265,0.016,0.1,20
agilent_4722,42.149,15.109,0,249,143
agilent_4833,248.405,13.637,0,13,44
agilent_4834,1981.593,15.955,0,2,54
agilent_48632,54.226,15.955,0,157,116
agilent_48876,9.628,6.821,0.046,404,53
agilent_4968,24.884,15.955,0,233,79
agilent_5090,52.085,11.901,0,62,44
agilent_5189,35.173,15.955,0,265,127
agilent_52200,31.167,7.929,0.004,73,31
agilent_53727,57.456,15.955,0,175,137
agilent_542,15.163,15.176,0,1302,269
agilent_55558,47.126,15.654,0,95,61
agilent_55961,27.145,6.795,0.049,73,27
agilent_560,37.614,15.477,0,480,246
agilent_59596,12.857,7.837,0.004,274,48
agilent_60297,807.316,7.745,0.005,2,22
agilent_61084,44.579,15.109,0,270,164
agilent_6339,15.553,10.404,0,302,64
agilent_65600,46.516,15.955,0,142,90
agilent_66572,1761.416,8.419,0.001,1,24
agilent_6664,69.456,15,0,522,494
agilent_67747,15.937,7.727,0.006,175,38
agilent_67882,25.501,9.743,0,118,41
agilent_7032,23485.543,10.875,0,0.1,32
agilent_7108,38.397,15.955,0,302,158
agilent_71450,79.719,15.955,0,58,63
agilent_7302,15.912,15.477,0,964,209
agilent_7303,14.165,14.411,0,658,127
agilent_73243,20.358,14.75,0,995,276
agilent_73853,18.94,8.67,0.001,155,40
agilent_7520,38.225,6.82,0.046,48,25
agilent_7538,55.183,15.256,0,528,397
agilent_75453,17614.157,8.482,0.001,0.1,24
agilent_77528,79.264,8.136,0.002,25,27
agilent_77798,24.714,7.961,0.003,98,33
agilent_7811,10.908,9.616,0,545,81
