ID,fold_change,neglogp,padj,input,count
agilent_100772,94.559,7.489,0.01,22,26
agilent_101207,14.224,6.859,0.041,225,40
agilent_101,7.746,8.023,0.003,909,88
agilent_102275,39.473,9.074,0,75,37
agilent_102435,19.313,13.139,0,377,91
agilent_102644,16802.49,7.106,0.023,0.1,21
agilent_104197,38.215,7.928,0.003,67,32
agilent_104204,49.785,7.359,0.013,45,28
agilent_104859,41.087,13.445,0,111,57
agilent_105317,2560.379,1000,0,5,160
agilent_105718,26.475,9.91,0,136,45
agilent_107268,16.91,7.705,0.006,194,41
agilent_107529,182.841,15.176,0,263,601
agilent_107650,13.956,7.218,0.018,258,45
agilent_108088,29.849,14.574,0,193,72
agilent_108474,10.015,9.204,0,759,95
agilent_10960,22.177,15.654,0,1288,357
agilent_110012,16.002,8.684,0.001,270,54
agilent_110334,9.528,8.515,0.001,739,88
agilent_110337,15.902,1000,0,1117,222
agilent_11048,44.331,10.135,0,74,41
agilent_110572,46.427,1000,0,243,141
agilent_111172,15.71,7.6,0.007,219,43
agilent_11154,14.96,9.409,0,353,66
agilent_112066,87.286,9.825,0,33,36
agilent_11266,24.102,14.913,0,405,122
agilent_11270,28.614,1000,0,302,108
agilent_11271,42.581,15.109,0,404,215
agilent_11272,56.352,15.955,0,186,131
agilent_11275,23.754,11.289,0,192,57
agilent_11276,31.74,10.968,0,121,48
agilent_11277,23.065,15.477,0,392,113
agilent_11278,7.264,12.055,0,1443,131
agilent_11279,12.556,7.257,0.016,325,51
agilent_112839,161.6,15.477,0,203,410
agilent_113148,48.149,15.955,0,113,68
agilent_1148,9.612,7.691,0.006,591,71
agilent_11512,34.123,7.121,0.022,68,29
agilent_115219,13.536,7.073,0.025,266,45
agilent_115718,14.49,7.486,0.01,254,46
agilent_1169,12.021,8.021,0.003,406,61
agilent_117577,21.67,8.287,0.002,144,39
agilent_117669,40.629,15.654,0,321,163
agilent_119265,16.013,1000,0,1479,296
agilent_11947,46.007,15.176,0,800,460
agilent_11948,33.911,1000,0,1083,459
agilent_11949,53.758,15.256,0,320,215
agilent_12000,1093.495,12.382,0,3,41
agilent_12001,733.442,15.955,0,6,55
agilent_12004,35.681,15.256,0,518,231
agilent_12005,55.922,15.477,0,93,65
agilent_12006,102.994,15.955,0,94,121
agilent_12008,30.748,14.913,0,484,186
agilent_12009,33.768,15.955,0,744,314
agilent_12010,25.517,11.941,0,185,59
agilent_12011,128.968,1000,0,590,951
agilent_12012,107.771,15.654,0,196,264
agilent_12013,130.409,15.477,0,154,251
agilent_12014,25.108,15.256,0,1485,466
agilent_12015,16.648,15.256,0,1091,227
agilent_12016,16.772,1000,0,2099,440
agilent_12017,16.143,10.061,0,342,69
agilent_12018,140.821,15.955,0,75,132
agilent_12019,118.027,15.654,0,221,326
agilent_12020,100.764,15.109,0,374,471
agilent_12021,48.923,1000,0,489,299
agilent_12022,14.528,9.562,0,380,69
agilent_12023,47.475,15.477,0,541,321
agilent_12024,578.909,1000,0,17,123
agilent_120967,50.831,13.259,0,85,54
agilent_121617,27.184,11.368,0,156,53
agilent_12212,8.609,6.94,0.034,632,68
agilent_122606,14.389,1000,0,1379,248
agilent_122635,15.128,7.61,0.007,238,45
agilent_124153,28.089,7.684,0.006,94,33
agilent_125065,17.767,1000,0,1306,290
agilent_12530,41.995,1000,0,684,359
agilent_125546,10.809,9.678,0,718,97
agilent_1258,3.439,10.011,0,2978,128
agilent_128122,18.559,8.585,0.001,194,45
agilent_128150,14.33,7.599,0.007,268,48
agilent_128338,16802.49,7.106,0.023,0.1,21
agilent_129495,88.729,15.353,0,257,285
agilent_129884,260.039,1000,0,40,130
agilent_12990,18.968,9.762,0,232,55
agilent_13027,17.119,8.315,0.001,215,46
agilent_130471,68.582,9.568,0,42,36
agilent_130807,43.559,15.353,0,608,331
agilent_13150,5.891,9.093,0,1399,103
agilent_13152,8.818,8.889,0,862,95
agilent_13153,17.22,15.256,0,841,181
agilent_131883,15.101,9.548,0,355,67
agilent_132170,48.212,11.606,0,78,47
agilent_132331,26403.913,10.408,0,0.1,33
agilent_132683,11.496,6.827,0.044,348,50
agilent_133222,234.035,15.955,0,120,351
agilent_134048,29.917,9.838,0,115,43
agilent_134623,37.247,6.796,0.047,58,27
agilent_134645,49.238,8.255,0.002,52,32
agilent_135148,79.257,1000,0,212,210
agilent_135255,26.281,15.109,0,274,90
agilent_137474,68.444,1000,0,83,71
agilent_137727,39.046,14.103,0,125,61
agilent_138563,39.726,15.654,0,143,71
agilent_13970,4.285,8.116,0.002,1830,98
agilent_139744,16.252,7.307,0.015,192,39
agilent_140151,96.014,15.955,0,125,150
agilent_140734,84.813,13.827,0,50,53
agilent_141190,32.783,13.123,0,144,59
agilent_141247,36.134,12.891,0,124,56
agilent_1414,36.112,11.89,0,113,51
agilent_142391,21.503,8.907,0,160,43
agilent_142983,45.721,1000,0,217,124
agilent_144936,21603.201,8.771,0.001,0.1,27
agilent_146438,26.564,14.75,0,250,83
agilent_147336,44.675,15.477,0,874,488
agilent_149908,60.699,15.955,0,174,132
agilent_150014,8.785,10.398,0,1011,111
agilent_150745,1680.249,7.05,0.026,1,21
agilent_150795,30404.505,11.757,0,0.1,38
agilent_152078,24.096,15.176,0,435,131
agilent_153103,54.745,7.002,0.029,38,26
agilent_153298,312.546,1000,0,32,125
agilent_153821,6.473,13.032,0,1780,144
agilent_155861,8.51,9.008,0,912,97
agilent_15645,24.004,12.371,0,220,66
agilent_157654,17.332,10.81,0,337,73
agilent_157752,74.334,15.955,0,155,144
agilent_158436,2040.302,15.051,0,2,51
agilent_159126,26.086,1000,0,776,253
agilent_15915,4.326,9.918,0,2201,119
agilent_160032,71.122,15.955,0,72,64
agilent_160890,31.688,9.347,0,101,40
agilent_161116,384.057,7.657,0.007,5,24
agilent_161274,368.055,7.38,0.012,5,23
agilent_16154,50.64,12.36,0,79,50
agilent_16209,76.626,15.955,0,709,679
agilent_162348,1040.154,8.377,0.001,2,26
agilent_16249,34.291,11.156,0,112,48
agilent_16305,41.006,10.011,0,80,41
agilent_165182,420.062,6.876,0.039,4,21
agilent_166869,56.244,15.477,0,340,239
agilent_167207,12.657,11.673,0,727,115
agilent_168007,1240.184,9.745,0,2,31
agilent_1683,26.671,15,0,609,203
agilent_168403,12.578,9.181,0,458,72
agilent_168748,13.661,7.45,0.011,287,49
agilent_169922,52.129,15.353,0,198,129
agilent_170153,4.972,7.287,0.015,1384,86
agilent_171144,18.336,8.411,0.001,192,44
agilent_171770,50.304,1000,0,606,381
agilent_172041,17.63,9.057,0,236,52
agilent_172180,16002.371,6.825,0.044,0.1,20
agilent_172436,30.702,7.826,0.004,86,33
agilent_173004,22.954,7.708,0.006,122,35
agilent_173099,83.393,15.955,0,142,148
agilent_17390,38.794,11.425,0,99,48
agilent_174220,15.93,7.765,0.005,221,44
agilent_174704,11.079,13.078,0,975,135
agilent_176582,15.154,8.053,0.003,264,50
agilent_17763,203.107,9.734,0,13,33
agilent_178608,368.055,7.38,0.012,5,23
agilent_1793,26.158,7.766,0.005,104,34
agilent_179435,107.384,13.641,0,38,51
agilent_180029,9.807,7.324,0.014,514,63
agilent_180309,187.3,15.654,0,308,721
agilent_180726,88.662,15.477,0,185,205
agilent_181972,12.247,8,0.003,392,60
