ID,fold_change,neglogp,padj,input,count
agilent_100013,14.343,12.983,0,417,80
agilent_101813,11.884,9.09,0,346,55
agilent_102275,28.907,8.089,0.002,75,29
agilent_102644,20932.912,9.902,0,0.1,28
agilent_104204,206.006,1000,0,45,124
agilent_105922,7.953,7.33,0.013,564,60
agilent_106757,7.997,9.399,0,804,86
agilent_106964,143.77,8.444,0.001,13,25
agilent_107529,59.41,15.654,0,263,209
agilent_108170,24.32,15.477,0,249,81
agilent_108497,201.853,9.172,0,10,27
agilent_109987,16.005,13.152,0,355,76
agilent_110216,11.581,11.21,0,510,79
agilent_112066,271.856,15.955,0,33,120
agilent_11266,13.106,11.445,0,405,71
agilent_112839,47.508,1000,0,203,129
agilent_114476,9.306,8.281,0.002,474,59
agilent_114714,11.663,7.254,0.016,250,39
agilent_122417,14.509,12.118,0,371,72
agilent_123887,39623.013,15.955,0,0.1,53
agilent_125676,13.7,7.493,0.009,191,35
agilent_126053,18.148,12.884,0,276,67
agilent_126717,20.956,9.291,0,132,37
agilent_127163,8.816,8.878,0,636,75
agilent_127197,37.38,15.955,0,236,118
agilent_128165,25.153,9.513,0,107,36
agilent_129251,202.921,6.797,0.046,7,19
agilent_130565,26.13,9.593,0,103,36
agilent_130606,197.895,14.386,0,17,45
agilent_132087,22.342,6.976,0.03,87,26
agilent_132331,28408.953,12.957,0,0.1,38
agilent_133222,128.339,1000,0,120,206
agilent_133853,8.587,9.546,0,740,85
agilent_13426,11.624,8.525,0.001,328,51
agilent_134645,38.818,7.971,0.003,52,27
agilent_137268,72.268,9.131,0,30,29
agilent_13746,11.383,6.932,0.034,243,37
agilent_138610,21.504,15.176,0,372,107
agilent_139987,249.201,7.152,0.02,6,20
agilent_140119,77.097,1000,0,96,99
agilent_141285,15.906,10.118,0,235,50
agilent_142054,8.013,10.66,0,933,100
agilent_144340,12.777,8.546,0.001,275,47
agilent_144773,14.488,9.564,0,258,50
agilent_144937,10.887,10.447,0,515,75
agilent_146622,7.77,7.556,0.008,635,66
agilent_146691,20185.308,9.593,0,0.1,27
agilent_148110,16.881,6.908,0.036,124,28
agilent_149669,16.975,14.808,0,828,188
agilent_149779,310.369,15.955,0,33,137
agilent_15071,2168.052,10.167,0,1,29
agilent_150745,2467.093,11.393,0,1,33
agilent_151936,31.813,15.955,0,282,120
agilent_151937,46.982,15.109,0,401,252
agilent_151980,163.114,8.207,0.002,11,24
agilent_153127,15.712,11.364,0,295,62
agilent_154891,15699.684,7.724,0.005,0.1,21
agilent_158968,36.787,8.931,0,63,31
agilent_159126,6.551,7.018,0.028,776,68
agilent_160014,10.661,10.966,0,1115,159
agilent_16034,17.366,15.176,0,508,118
agilent_161014,15699.684,7.724,0.005,0.1,21
agilent_16154,76.653,1000,0,79,81
agilent_161566,161.981,8.789,0,12,26
agilent_16209,13.602,1000,0,709,129
agilent_162348,1719.489,15.256,0,2,46
agilent_163308,35.885,15.955,0,375,180
agilent_165182,579.393,10.645,0,4,31
agilent_167903,8.103,7.557,0.008,572,62
agilent_168007,747.604,7.322,0.014,2,20
agilent_168576,17.056,15.654,0,675,154
agilent_169464,7.956,6.944,0.033,498,53
agilent_171566,13.053,7.027,0.027,189,33
agilent_171770,70.319,15.955,0,606,570
agilent_172004,13.208,9.369,0,300,53
agilent_173726,6.047,7.144,0.021,989,80
agilent_174331,28.288,7.812,0.004,74,28
agilent_174741,17194.892,8.35,0.001,0.1,23
agilent_174958,11.672,14.301,0,775,121
agilent_176296,9.277,9.911,0,685,85
agilent_176428,40.23,15.477,0,446,240
agilent_177203,102.263,15.654,0,193,264
agilent_177287,170.881,10.555,0,14,32
agilent_177373,7.019,7.079,0.024,703,66
agilent_17763,126.518,7.513,0.009,13,22
agilent_178076,21.36,15.176,0,700,200
agilent_178091,14952.08,7.409,0.011,0.1,20
agilent_178095,38.782,15.955,0,160,83
agilent_178147,15.758,9.207,0,204,43
agilent_178608,299.042,7.193,0.018,5,20
agilent_179674,38.916,1000,0,146,76
agilent_180309,106.315,15.353,0,308,438
agilent_181952,16.431,8.976,0,182,40
agilent_181953,11.233,9.188,0,386,58
agilent_185562,17194.892,8.35,0.001,0.1,23
agilent_186055,17.896,12.233,0,259,62
agilent_187158,7.499,7.304,0.014,648,65
agilent_187854,14.24,9.676,0,273,52
agilent_188119,35.655,8.889,0,65,31
agilent_188812,10.018,9.312,0,500,67
agilent_18885,8.379,8.745,0.001,687,77
agilent_190865,54.371,7.521,0.009,33,24
agilent_191305,15.702,1000,0,638,134
agilent_192262,548.243,7.906,0.004,3,22
agilent_193401,33.922,15.477,0,227,103
agilent_19497,111.008,15,0,33,49
agilent_195027,17.652,8.21,0.002,144,34
agilent_195846,59.469,10.573,0,44,35
agilent_195961,9.441,7.436,0.011,388,49
agilent_197005,1943.77,9.241,0,1,26
agilent_198444,8.479,10.313,0,820,93
agilent_198635,43.881,8.11,0.002,46,27
agilent_198657,8.382,8.52,0.001,660,74
agilent_199007,15.858,6.769,0.049,132,28
agilent_199596,17.435,12.49,0,283,66
agilent_199930,22.028,14.214,0,224,66
agilent_20069,14.018,10.137,0,304,57
agilent_200957,13456.872,6.775,0.048,0.1,18
agilent_201880,19.24,8.649,0.001,136,35
agilent_201949,7.751,10.017,0,897,93
agilent_20338,26.336,14.808,0,176,62
agilent_20420,80.567,1000,0,309,333
agilent_20481,9.171,6.992,0.029,375,46
agilent_205647,60.781,15.256,0,246,200
agilent_205649,36.174,8.654,0.001,62,30
agilent_205650,38.113,7.692,0.006,51,26
agilent_206434,14952.08,7.409,0.011,0.1,20
agilent_206645,20.479,1000,0,1055,289
agilent_206834,14.125,8.41,0.001,217,41
agilent_208438,8.251,6.853,0.04,444,49
agilent_209928,50.32,10.377,0,52,35
agilent_210454,44.569,9.176,0,52,31
agilent_212238,15699.684,7.724,0.005,0.1,21
agilent_21433,8.179,6.89,0.037,457,50
agilent_21513,14.86,9.321,0,1298,258
agilent_215339,11.52,8.034,0.003,305,47
agilent_218880,21.76,15.176,0,347,101
agilent_220150,32.983,15.955,0,170,75
agilent_220352,1644.729,7.996,0.003,1,22
agilent_220640,18.405,1000,0,394,97
agilent_22084,36.49,11.445,0,84,41
agilent_221096,131.814,1000,0,76,134
agilent_221632,16.821,8.419,0.001,160,36
agilent_221984,32.204,15.955,0,195,84
agilent_222162,35.352,15.477,0,258,122
agilent_222335,99.681,6.82,0.044,15,20
agilent_222381,18.69,14.955,0,332,83
agilent_222873,17.706,6.796,0.046,114,27
agilent_223034,50.837,10.125,0,50,34
agilent_223183,39.988,6.965,0.031,43,23
agilent_223185,213.151,15.353,0,356,1015
agilent_2232,31.054,14.109,0,130,54
agilent_223620,13.772,7.514,0.009,190,35
agilent_223646,61.653,1000,0,154,127
agilent_223692,21.257,15,0,415,118
agilent_224194,42.556,10.676,0,65,37
agilent_224251,12.015,9.023,0,336,54
agilent_224314,19.285,14.913,0,314,81
