ID,fold_change,neglogp,padj,input,count
agilent_100013,9.687,7.09,0.024,417,63
agilent_10239,496.922,8.575,0.001,4,31
agilent_104204,223.704,1000,0,45,157
agilent_106204,25.022,6.874,0.04,82,32
agilent_107529,50.466,15.256,0,263,207
agilent_108170,17.253,10.236,0,249,67
agilent_108515,1090.022,9.382,0,2,34
agilent_109987,16.256,11.723,0,355,90
agilent_110216,11.315,9.605,0,510,90
agilent_112066,264.248,15.955,0,33,136
agilent_11266,9.499,6.782,0.049,405,60
agilent_112839,37.271,15.256,0,203,118
agilent_114714,12.824,7.259,0.016,250,50
agilent_121197,21159.243,9.222,0,0.1,33
agilent_122417,12.789,9.147,0,371,74
agilent_123887,28853.513,12.096,0,0.1,45
agilent_126053,19.05,12.063,0,276,82
agilent_12685,10.214,1000,0,1425,227
agilent_127163,8.065,7.114,0.023,636,80
agilent_127197,28.799,15.955,0,236,106
agilent_12778,384.714,6.862,0.041,4,24
agilent_127869,6.531,8.486,0.001,1237,126
agilent_130565,29.881,10.135,0,103,48
agilent_130606,199.9,13.349,0,17,53
agilent_130807,8.859,7.79,0.005,608,84
agilent_132331,24365.189,10.426,0,0.1,38
agilent_133222,171.518,1000,0,120,321
agilent_133853,8.751,8.686,0.001,740,101
agilent_134645,38.225,7.225,0.018,52,31
agilent_135562,18.196,7.886,0.004,148,42
agilent_138610,18.615,14.041,0,372,108
agilent_140119,116.883,15.654,0,96,175
agilent_141285,26.193,15.109,0,235,96
agilent_142054,7.903,9.035,0,933,115
agilent_144937,11.205,9.538,0,515,90
agilent_147983,20.072,7.198,0.019,115,36
agilent_149669,13.552,1000,0,828,175
agilent_149779,215.673,15.955,0,33,111
agilent_150745,2949.47,12.294,0,1,46
agilent_151839,18594.486,8.251,0.002,0.1,29
agilent_151936,38.426,15.353,0,282,169
agilent_151937,43.972,15.256,0,401,275
agilent_152040,25.648,9.09,0,110,44
agilent_15204,15.45,7.099,0.024,166,40
agilent_153127,13.911,8.72,0.001,295,64
agilent_154891,16029.729,7.27,0.016,0.1,25
agilent_158968,31.551,6.999,0.03,63,31
agilent_160014,5.808,6.882,0.039,1115,101
agilent_160117,5.467,7.552,0.008,2803,239
agilent_16034,13.379,11.673,0,508,106
agilent_161014,20518.054,8.98,0,0.1,32
agilent_16154,91.714,15.654,0,79,113
agilent_16209,14.379,1000,0,709,159
agilent_162348,961.784,8.413,0.001,2,30
agilent_163089,13.245,6.925,0.036,213,44
agilent_163308,31.803,14.955,0,375,186
agilent_165111,320.595,7.07,0.025,5,25
agilent_165182,561.041,9.541,0,4,35
agilent_165236,16029.729,7.27,0.016,0.1,25
agilent_168007,1250.319,10.583,0,2,39
agilent_168576,12.444,12.421,0,675,131
agilent_171770,69.727,1000,0,606,659
agilent_174652,299.222,7.767,0.005,6,28
agilent_174741,16670.919,7.516,0.009,0.1,26
agilent_174905,62.338,8.546,0.001,36,35
agilent_174958,7.363,7.245,0.017,775,89
agilent_17615,47.798,9.519,0,55,41
agilent_176392,19876.865,8.737,0.001,0.1,31
agilent_176428,30.047,15.955,0,446,209
agilent_177203,86.378,15.654,0,193,260
agilent_177287,187.777,10.611,0,14,41
agilent_178076,19.419,15.256,0,700,212
agilent_178095,31.258,15.109,0,160,78
agilent_178147,13.515,6.92,0.036,204,43
agilent_179674,27.229,12.22,0,146,62
agilent_180309,107.628,15.176,0,308,517
agilent_180777,16029.729,7.27,0.016,0.1,25
agilent_181952,16.91,8.382,0.001,182,48
agilent_18287,1923.568,8.456,0.001,1,30
agilent_183650,464.862,8.089,0.002,4,29
agilent_186055,13.616,7.936,0.003,259,55
agilent_18612,7.827,6.869,0.04,639,78
agilent_187854,13.622,8.159,0.002,273,58
agilent_188119,34.526,7.899,0.004,65,35
agilent_188812,10.131,8.327,0.001,500,79
agilent_190952,16670.919,7.516,0.009,0.1,26
agilent_191305,14.271,14.085,0,638,142
agilent_193401,27.964,15.353,0,227,99
agilent_194076,16029.729,7.27,0.016,0.1,25
agilent_19497,93.264,11.7,0,33,48
agilent_195767,24.773,7.227,0.018,88,34
agilent_195846,67.033,10.948,0,44,46
agilent_196830,512.951,6.902,0.037,3,24
agilent_198444,8.054,8.445,0.001,820,103
agilent_198635,47.392,8.069,0.003,46,34
agilent_199007,18.944,7.551,0.008,132,39
agilent_199596,11.782,6.996,0.03,283,52
agilent_199930,26.621,15.477,0,224,93
agilent_20117,29.769,8.456,0.001,84,39
agilent_20338,24.409,12.387,0,176,67
agilent_20420,68.062,15.955,0,309,328
agilent_204305,15388.54,7.022,0.028,0.1,24
agilent_205647,48.22,15.353,0,246,185
agilent_205649,32.059,7.019,0.029,62,31
agilent_205650,55.318,10.313,0,51,44
agilent_206645,15.741,15.654,0,1055,259
agilent_20960,19235.675,8.494,0.001,0.1,30
agilent_209928,48.089,9.115,0,52,39
agilent_212238,16029.729,7.27,0.016,0.1,25
agilent_214626,17953.297,8.006,0.003,0.1,28
agilent_21513,10.374,15.109,0,1298,210
agilent_215339,11.773,7.293,0.015,305,56
agilent_218880,12.935,8.856,0,347,70
agilent_219925,13.454,7.254,0.017,224,47
agilent_220150,22.63,11.132,0,170,60
agilent_220352,1538.854,6.984,0.031,1,24
agilent_220640,11.392,8.309,0.001,394,70
agilent_221096,106.302,15.955,0,76,126
agilent_221984,32.553,1000,0,195,99
agilent_222162,32.805,15.176,0,258,132
agilent_222335,162.435,9.862,0,15,38
agilent_222381,10.622,6.787,0.049,332,55
agilent_222763,8.52,7.283,0.016,587,78
agilent_223034,44.883,8.216,0.002,50,35
agilent_223185,193.077,15.176,0,356,1072
agilent_2232,37.978,15.955,0,130,77
agilent_223646,64.535,15.654,0,154,155
agilent_223692,20.549,15.955,0,415,133
agilent_223695,92.171,11.256,0,32,46
agilent_224194,42.417,9.769,0,65,43
agilent_224251,12.213,8.097,0.002,336,64
agilent_224314,12.048,7.631,0.007,314,59
agilent_224607,17.366,8.937,0,192,52
agilent_224850,43.261,12.387,0,83,56
agilent_225394,23082.81,9.945,0,0.1,36
agilent_225542,5.527,7.278,0.016,1392,120
agilent_225863,40.691,7.699,0.006,52,33
agilent_225964,12.887,12.171,0,607,122
agilent_226015,20.379,12.572,0,258,82
agilent_226048,24.862,7.961,0.003,98,38
agilent_226077,12.846,11.738,0,569,114
agilent_226611,18.772,1000,0,912,267
agilent_227077,20.177,8.635,0.001,143,45
agilent_227392,7.642,6.984,0.031,688,82
agilent_227745,31.53,1000,0,242,119
agilent_228386,9.299,7.184,0.02,462,67
agilent_229425,16.793,9.985,0,252,66
agilent_229456,17.526,7.632,0.007,150,41
agilent_229718,36.46,12.418,0,102,58
agilent_230434,10.442,7.463,0.01,393,64
agilent_230614,30.458,1000,0,861,409
agilent_230838,14.721,7.474,0.01,196,45
agilent_231419,20.589,15.353,0,436,140
agilent_231437,10.068,8.127,0.002,484,76
agilent_23320,44.324,15.955,0,149,103
agilent_234840,24.811,14.875,0,429,166
agilent_235082,5.867,7.819,0.005,1377,126
agilent_235466,24.709,13.784,0,205,79
agilent_235576,12.248,12.374,0,691,132
agilent_235855,23.143,15.654,0,471,170
agilent_236420,43.947,13.397,0,89,61
agilent_236639,43.627,15.256,0,291,198
agilent_236864,96.624,15.256,0,647,975
agilent_237349,97.384,15.955,0,133,202
agilent_237672,10.669,9.699,0,601,100
agilent_237918,16.299,14.955,0,1428,363
agilent_23806,21.519,9.43,0,146,49
agilent_238184,17.588,1000,0,2530,694
agilent_238345,7.921,11.305,0,1368,169
agilent_238370,51.766,15.955,0,109,88
agilent_238419,5.493,8.055,0.003,2101,180
agilent_238997,41.272,12.298,0,87,56
agilent_239180,59.539,9.348,0,42,39
agilent_239349,12.627,9.345,0,391,77
agilent_239521,17.297,9.503,0,215,58
agilent_240518,26.343,10.688,0,129,53
agilent_241029,8.147,10.011,0,1031,131
agilent_241214,13.139,7.379,0.013,244,50
agilent_241343,15.504,14.463,0,579,140
agilent_241497,24.805,10.503,0,137,53
agilent_24163,7.432,11.324,0,1691,196
agilent_241665,173.923,1000,0,80,217
agilent_241791,31.732,15.654,0,196,97
agilent_242008,129.729,15.955,0,43,87
agilent_242591,22.11,12.13,0,203,70
agilent_242702,280.52,9.387,0,8,35
agilent_243165,15.338,9.05,0,255,61
agilent_24348,10.686,7.958,0.003,414,69
agilent_24623,46.308,9.071,0,54,39
agilent_2469,7.744,10.491,0,1242,150
agilent_25012,24.82,11.548,0,155,60
agilent_28564,12.963,7.753,0.005,277,56
