ID,fold_change,neglogp,padj,input,count
agilent_100013,12.205,9.682,0,417,57
agilent_102275,29.764,7.592,0.007,75,25
agilent_104204,190.487,1000,0,45,96
agilent_107529,61.112,1000,0,263,180
agilent_108170,25.46,15.477,0,249,71
agilent_108515,803.617,6.907,0.035,2,18
agilent_109987,22.889,15.654,0,355,91
agilent_110216,9.98,8.636,0.001,510,57
agilent_112066,313.87,1000,0,33,116
agilent_11266,11.685,8.981,0,405,53
agilent_112839,36.508,15.654,0,203,83
agilent_11413,20536.869,8.674,0.001,0.1,23
agilent_118682,267.872,6.774,0.047,6,18
agilent_120350,8.334,8.202,0.002,675,63
agilent_121626,647.358,10.545,0,4,29
agilent_122417,16.847,12.86,0,371,70
agilent_123887,35716.294,14.321,0,0.1,40
agilent_126053,23.293,14.913,0,276,72
agilent_127163,7.862,7.3,0.014,636,56
agilent_127197,29.89,15.654,0,236,79
agilent_128338,16072.332,6.976,0.03,0.1,18
agilent_130606,241.61,15.654,0,17,46
agilent_132087,36.948,10.899,0,87,36
agilent_132331,18751.054,7.998,0.003,0.1,21
agilent_133222,150.306,15.955,0,120,202
agilent_133853,9.532,10.395,0,740,79
agilent_134645,49.797,9.344,0,52,29
agilent_134954,22.093,6.88,0.037,97,24
agilent_135762,13.318,8.298,0.001,295,44
agilent_137268,62.504,7.162,0.019,30,21
agilent_138610,18.002,13.879,0,372,75
agilent_140119,96.732,1000,0,96,104
agilent_141285,26.597,15.477,0,235,70
agilent_142054,7.752,9.643,0,933,81
agilent_142597,68.685,6.917,0.034,26,20
agilent_144773,13.151,7.572,0.007,258,38
agilent_144937,11.443,10.261,0,515,66
agilent_146622,11.109,11.181,0,635,79
agilent_149669,18.872,14.955,0,828,175
agilent_149779,189.405,1000,0,33,70
agilent_149878,803.617,6.907,0.035,2,18
agilent_150745,2053.687,8.641,0.001,1,23
agilent_151936,42.746,15.256,0,282,135
agilent_151937,54.777,15.353,0,401,246
agilent_153127,13.923,8.743,0.001,295,46
agilent_160014,10.411,10.21,0,1115,130
agilent_16034,17.401,15.256,0,508,99
agilent_161103,35.131,7.526,0.008,61,24
agilent_16154,80.249,1000,0,79,71
agilent_16209,17.002,15,0,709,135
agilent_162348,848.262,7.248,0.016,2,19
agilent_163308,33.811,15.256,0,375,142
agilent_164364,245.55,8.068,0.002,8,22
agilent_165182,513.422,8.535,0.001,4,23
agilent_166306,6.359,6.997,0.028,1011,72
agilent_167903,7.805,6.753,0.049,572,50
agilent_168007,1026.843,8.605,0.001,2,23
agilent_168064,9.297,6.881,0.037,413,43
agilent_168161,10.715,6.819,0.042,325,39
agilent_168576,18.916,14.955,0,675,143
agilent_168736,34.724,8.621,0.001,72,28
agilent_169204,17.49,8.999,0,194,38
agilent_171770,67.189,15.654,0,606,456
agilent_174958,9.332,10.515,0,775,81
agilent_176296,8.864,8.957,0,685,68
agilent_176428,37.238,15.256,0,446,186
agilent_177203,80.5,15.654,0,193,174
agilent_177287,210.471,11.561,0,14,33
agilent_17763,130.502,6.907,0.035,13,19
agilent_178076,20.409,15.955,0,700,160
agilent_178095,41.855,1000,0,160,75
agilent_178147,18.383,9.815,0,204,42
agilent_178608,321.447,6.806,0.044,5,18
agilent_179674,32.414,14.632,0,146,53
agilent_180309,115.382,15.654,0,308,398
agilent_180974,26.329,6.89,0.036,78,23
agilent_181952,14.718,7.078,0.023,182,30
agilent_181953,9.947,7.098,0.022,386,43
agilent_186055,13.101,7.553,0.008,259,38
agilent_18612,8.105,7.614,0.007,639,58
agilent_187158,8.543,8.218,0.002,648,62
agilent_187854,15.045,9.143,0,273,46
agilent_188119,39.837,9.082,0,65,29
agilent_188474,12.352,6.954,0.031,253,35
agilent_188812,12.322,11.031,0,500,69
agilent_18885,8.838,8.944,0,687,68
agilent_190952,26787.221,11.02,0,0.1,30
agilent_191305,20.433,1000,0,638,146
agilent_193401,39.335,15.955,0,227,100
agilent_19497,108.231,13.371,0,33,40
agilent_195846,64.939,10.498,0,44,32
agilent_195961,9.665,6.877,0.037,388,42
agilent_197005,1607.233,6.943,0.032,1,18
agilent_198444,9.582,11.398,0,820,88
agilent_198635,52.41,8.81,0,46,27
agilent_198657,8.388,8.136,0.002,660,62
agilent_199596,16.722,10.54,0,283,53
agilent_199930,24.714,14.398,0,224,62
agilent_20069,11.161,6.847,0.04,304,38
agilent_201141,93.173,8.33,0.001,23,24
agilent_20117,30.827,8.715,0.001,84,29
agilent_201184,20536.869,8.674,0.001,0.1,23
agilent_201949,7.764,9.475,0,897,78
agilent_20338,26.889,13.683,0,176,53
agilent_204097,22.548,7.162,0.019,99,25
agilent_20420,80.044,15.477,0,309,277
agilent_205647,61.342,15.654,0,246,169
agilent_205649,37.445,8.162,0.002,62,26
agilent_205650,38.518,7.059,0.024,51,22
agilent_206645,17.774,1000,0,1055,210
agilent_206834,25.512,14.632,0,217,62
agilent_209928,46.362,8.687,0.001,52,27
agilent_210454,60.1,11.307,0,52,35
agilent_21513,14.377,8.792,0,1298,209
agilent_215339,14.638,9.468,0,305,50
agilent_218880,18.27,13.378,0,347,71
agilent_219925,17.539,9.807,0,224,44
agilent_220084,34.016,9.679,0,84,32
agilent_220150,32.565,1000,0,170,62
agilent_220307,16072.332,6.976,0.03,0.1,18
agilent_220640,11.105,8.261,0.002,394,49
agilent_220721,13.542,11.054,0,422,64
agilent_22084,25.512,7.107,0.022,84,24
agilent_221016,10.219,7.05,0.025,367,42
agilent_221096,105.739,1000,0,76,90
agilent_221984,32.969,15.654,0,195,72
agilent_222162,44.299,15.477,0,258,128
agilent_222335,125.007,7.529,0.008,15,21
agilent_222381,18.288,12.96,0,332,68
agilent_222763,9.127,8.365,0.001,587,60
agilent_223034,37.502,6.747,0.05,50,21
agilent_223185,238.025,15.256,0,356,949
agilent_223218,15.59,7.754,0.005,189,33
agilent_2232,47.393,1000,0,130,69
agilent_223646,69.577,15.654,0,154,120
agilent_223692,20.87,15.477,0,415,97
agilent_224194,68.685,15.955,0,65,50
agilent_224251,14.35,9.899,0,336,54
agilent_224314,16.209,10.86,0,314,57
agilent_224607,18.602,9.594,0,192,40
agilent_224850,36.577,10.341,0,83,34
agilent_225394,30358.85,12.348,0,0.1,34
agilent_225438,11.978,9.343,0,410,55
agilent_22573,17.11,7.959,0.003,167,32
agilent_225964,18.535,15.353,0,607,126
agilent_226015,23.188,14.423,0,258,67
agilent_226077,19.302,15.955,0,569,123
agilent_226611,26.728,15.654,0,912,273
agilent_227077,21.854,9.378,0,143,35
agilent_227392,7.527,7.309,0.014,688,58
agilent_227745,40.587,15.654,0,242,110
agilent_228087,36.274,8.123,0.002,64,26
agilent_228606,21.765,10.147,0,160,39
agilent_229425,25.157,15.256,0,252,71
agilent_229478,6.448,7.307,0.014,997,72
agilent_229718,38.518,13.109,0,102,44
agilent_229757,54.567,7.364,0.012,36,22
agilent_230434,10.679,7.86,0.004,393,47
agilent_230614,34.534,15.109,0,861,333
agilent_231419,24.371,15.477,0,436,119
agilent_231437,13.283,11.836,0,484,72
agilent_232485,62.007,8.362,0.001,36,25
agilent_23320,49.14,15.955,0,149,82
agilent_234840,37.673,15.176,0,429,181
agilent_235466,14.374,7.408,0.011,205,33
agilent_235576,14.989,1000,0,691,116
agilent_235855,31.28,15.353,0,471,165
agilent_235895,104.173,7.45,0.01,18,21
agilent_236149,21.26,8.222,0.002,126,30
agilent_236420,47.154,14.364,0,89,47
agilent_236639,48.174,15.477,0,291,157
agilent_236864,129.589,14.841,0,647,939
agilent_237349,102.047,15.654,0,133,152
agilent_237615,1785.815,7.625,0.007,1,20
agilent_237672,12.628,12.57,0,601,85
agilent_237918,22.76,8.684,0.001,1428,364
agilent_238370,61.439,15.654,0,109,75
agilent_238578,16965.24,7.317,0.013,0.1,19
agilent_23878,17.062,7.594,0.007,157,30
agilent_238997,62.606,1000,0,87,61
agilent_239180,53.149,8.233,0.002,42,25
agilent_239349,23.978,15.109,0,391,105
agilent_239521,13.29,6.941,0.032,215,32
agilent_239848,1785.815,7.625,0.007,1,20
agilent_239897,7.673,7.108,0.022,640,55
agilent_240382,8.117,7.805,0.004,660,60
agilent_240518,38.07,15.654,0,129,55
agilent_241029,8.747,10.006,0,1031,101
agilent_241103,58.039,8.607,0.001,40,26
agilent_241214,13.906,7.849,0.004,244,38
agilent_241343,14.805,14.724,0,579,96
agilent_241497,17.597,7.098,0.022,137,27
agilent_241665,188.627,1000,0,80,169
agilent_241791,22.323,11.925,0,196,49
agilent_242008,164.046,1000,0,43,79
agilent_242261,9.581,7.466,0.01,438,47
agilent_242591,23.312,12.775,0,203,53
agilent_242702,446.454,14.051,0,8,40
agilent_243165,15.057,8.818,0,255,43
agilent_24348,14.666,11.961,0,414,68
agilent_243890,15.901,10.136,0,292,52
agilent_24623,52.913,10.285,0,54,32
agilent_2469,11.503,8.208,0.002,1242,160
agilent_25012,25.923,12.038,0,155,45
agilent_28564,30.623,15.353,0,277,95
agilent_3073,24.219,15.176,0,730,198
agilent_31002,2053.687,8.641,0.001,1,23
agilent_33018,57.578,1000,0,504,325
agilent_33076,17.417,13.155,0,364,71
agilent_34554,27.711,15.256,0,203,63
agilent_35132,19.167,15.654,0,573,123
agilent_3616,29.095,8.62,0.001,89,29
agilent_37391,11.959,7.979,0.003,336,45
agilent_37606,160.198,1000,0,102,183
agilent_38555,38395.016,15.256,0,0.1,43
agilent_38611,7.406,8.456,0.001,844,70
agilent_38712,6.751,7.304,0.014,820,62
agilent_38799,14.611,15.176,0,880,144
agilent_39948,16.932,14.955,0,675,128
agilent_39949,17.918,11.788,0,299,60
agilent_41125,29.059,14.477,0,169,55
agilent_41251,36.034,15.955,0,337,136
agilent_4207,22.416,13.374,0,239,60
agilent_42466,12.599,8.308,0.001,326,46
agilent_42503,106.462,10.582,0,26,31
agilent_43764,20.991,13.671,0,285,67
agilent_45161,93.849,15.477,0,333,350
agilent_45284,98.67,15.477,0,238,263
agilent_45754,114.391,15.256,0,434,556
agilent_47043,24.161,6.768,0.048,85,23
agilent_4722,14.702,8.469,0.001,249,41
agilent_4825,14.402,7.671,0.006,217,35
agilent_4834,848.262,7.248,0.016,2,19
agilent_4863,16072.332,6.976,0.03,0.1,18
agilent_49314,19.181,15.109,0,405,87
agilent_5090,37.445,8.162,0.002,62,26
agilent_52400,16072.332,6.976,0.03,0.1,18
agilent_52480,99.076,1000,0,73,81
agilent_53727,126.027,15.955,0,175,247
agilent_54756,114.094,8.122,0.002,18,23
agilent_55193,34.228,7.217,0.017,60,23
agilent_560,12.836,11.311,0,480,69
agilent_60297,5669.962,1000,0,2,127
agilent_60579,41.495,1000,0,411,191
agilent_6224,17.354,11.87,0,319,62
agilent_63822,281.971,15.955,0,19,60
agilent_65768,24108.498,10.019,0,0.1,27
agilent_6649,194.816,8.651,0.001,11,24
agilent_66572,2142.978,8.978,0,1,24
agilent_69142,1696.524,7.284,0.015,1,19
agilent_69388,103.389,7.761,0.005,19,22
agilent_6984,34.166,15.256,0,311,119
agilent_70141,464.312,9.509,0,5,26
agilent_71450,637.351,1000,0,58,414
agilent_71577,14.723,7.229,0.016,188,31
agilent_7520,39.065,6.786,0.046,48,21
agilent_7521,1607.233,6.943,0.032,1,18
agilent_7538,18.602,15.176,0,528,110
agilent_75456,12.16,6.883,0.037,257,35
agilent_76036,16.934,15.477,0,522,99
agilent_76271,223.227,7.392,0.011,8,20
agilent_77528,96.434,9.281,0,25,27
agilent_7875,1607.233,6.943,0.032,1,18
agilent_78979,22322.684,9.348,0,0.1,25
agilent_80555,10.423,12.773,0,831,97
agilent_81273,27.944,15.176,0,278,87
agilent_819,19.686,7.589,0.007,127,28
agilent_86035,11.197,6.978,0.029,311,39
agilent_8616,58.827,1000,0,85,56
agilent_8927,72.119,15.955,0,78,63
agilent_90777,8.395,6.98,0.029,1170,110
agilent_90820,28.119,14.612,0,181,57
agilent_93129,323.679,10.414,0,8,29
agilent_93635,18751.054,7.998,0.003,0.1,21
agilent_9537,12.932,7.93,0.003,290,42
agilent_9701,14.938,14.155,0,526,88
corona2_12126,13.377,14.913,0,821,123
corona2_12874,12.976,14.199,0,695,101
corona2_12939,12.897,11.115,0,1177,170
corona2_1730,20536.869,8.674,0.001,0.1,23
corona2_5675,267.872,6.774,0.047,6,18
corona2_6344,11.359,15.176,0,904,115
corona2_8604,40.434,7.68,0.006,53,24
corona2_9655,78.576,7.612,0.007,25,22
twist_13749,63.029,8.074,0.002,34,24
twist_18769,30.183,7.34,0.013,71,24
twist_25682,117.788,1000,0,47,62
twist_26858,49.898,1000,0,170,95
twist_27640,20.928,8.182,0.002,128,30
twist_28950,89.291,7.062,0.024,20,20
twist_29385,10.67,10.664,0,636,76
twist_30394,7.923,6.987,0.029,586,52
twist_30833,8.006,7.653,0.006,658,59
twist_32032,39.522,15.477,0,122,54
twist_32218,85.232,7.349,0.013,22,21
twist_32599,11.421,10.248,0,516,66
twist_33184,1964.396,8.303,0.001,1,22
twist_34128,24.04,15.051,0,546,147
twist_35479,46.458,1000,0,788,410
twist_36437,22.943,9.954,0,144,37
twist_36700,27.126,15.353,0,237,72
twist_38771,410.737,8.501,0.001,5,23
twist_41177,848.262,7.248,0.016,2,19
twist_42462,97.795,8.045,0.003,21,23
twist_42636,32.092,15.353,0,409,147
twist_42695,220.25,12.852,0,15,37
